t 1 2 3 4 5 6 7 8 9 10 11
0.00428296 0.0977887 -10 31.0888 1 10.7896 0.899305 1 0.798213 9.98972 10 10
0.00429552 0.0979202 -10 29.8941 1 10.1935 0.89943 1 0.798346 9.41667 10 10
0.00430808 0.0980395 -10 29.8572 1 10.7871 0.899542 1 0.798466 9.9893 10 10
0.00432064 0.0981454 -10 29.1193 1 10.7851 0.89964 1 0.798573 9.98878 10 10
0.0043332 0.0982372 -10 28.0261 1 10.2426 0.899723 1 0.798665 9.4687 10 10
0.00434576 0.0983142 -10 27.9838 1 10.7826 0.899789 1 0.798743 9.98831 10 10
0.00435832 0.0983761 -10 27.3064 1 10.7805 0.899841 1 0.798805 9.98771 10 10
0.00437088 0.0984228 -10 26.324 1 10.3049 0.899876 1 0.798852 9.53389 10 10
0.00438344 0.0984545 -10 26.2592 1 10.778 0.899896 1 0.798884 9.98721 10 10
0.004396 0.0984716 -10 25.6381 1 10.7756 0.899902 1 0.798901 9.98639 10 10
0.00440856 0.0984747 -10 24.8381 1 10.4429 0.899894 1 0.798904 9.67456 10 10
0.00442112 0.0984644 -10 24.6717 1 10.7732 0.899873 1 0.798894 9.98597 10 10
0.00443368 0.0984419 -10 24.1131 1 10.7631 0.89984 1 0.798871 9.97992 10 10
0.00444624 0.0984081 -10 23.6005 1 10.6887 0.899796 1 0.798837 9.91935 10 10
0.0044588 0.0983642 -10 23.2197 1 10.7609 0.899743 1 0.798792 9.97961 10 10
0.00447136 0.0983115 -10 22.725 1 10.6828 0.899682 1 0.798739 9.91543 10 10
0.00448392 0.0982514 -10 22.3692 1 10.7583 0.899615 1 0.798678 9.97898 10 10
0.00449648 0.098185 -10 21.8923 1 10.6769 0.899542 1 0.798611 9.91156 10 10
0.00450904 0.098114 -10 21.5601 1 10.7556 0.899465 1 0.79854 9.97825 10 10
0.0045216 0.0980396 -10 21.1002 1 10.6713 0.899387 1 0.798465 9.90787 10 10
0.00453416 0.0979631 -10 20.7904 1 10.7527 0.899307 1 0.798387 9.97739 10 10
0.00454672 0.0978859 -10 20.347 1 10.6661 0.899227 1 0.79831 9.9045 10 10
0.00455928 0.0978093 -10 20.0581 1 10.7497 0.899149 1 0.798232 9.97638 10 10
0.00457184 0.0977342 -10 19.6308 1 10.6614 0.899074 1 0.798157 9.90157 10 10
0.0045844 0.097662 -10 19.3614 1 10.7464 0.899002 1 0.798084 9.97521 10 10
0.00459696 0.0975933 -10 18.9501 1 10.6572 0.898935 1 0.798014 9.89914 10 10
0.00460952 0.0975292 -10 18.6986 1 10.743 0.898873 1 0.79795 9.97387 10 10
0.00462208 0.0974704 -10 18.303 1 10.6536 0.898817 1 0.79789 9.89718 10 10
0.00463464 0.0974174 -10 18.068 1 10.7393 0.898768 1 0.797837 9.97235 10 10
0.0046472 0.0973707 -10 17.688 1 10.6504 0.898725 1 0.79779 9.89564 10 10
0.00465976 0.0973307 -10 17.468 1 10.7355 0.898689 1 0.79775 9.97064 10 10
0.00467232 0.0972975 -10 17.1033 1 10.6476 0.898661 1 0.797716 9.89439 10 10
0.00468488 0.0972714 -10 16.8971 1 10.7314 0.89864 1 0.79769 9.96871 10 10
0.00469744 0.0972523 -10 16.5475 1 10.645 0.898626 1 0.797671 9.89331 10 10
0.00471 0.0972401 -10 16.354 1 10.7271 0.898619 1 0.797659 9.96657 10 10
0.00472256 0.0972346 -10 16.0189 1 10.6424 0.898619 1 0.797653 9.89229 10 10
0.00473512 0.0972354 -10 15.8371 1 10.7226 0.898625 1 0.797654 9.96419 10 10
0.00474768 0.0972422 -10 15.5162 1 10.6399 0.898637 1 0.797661 9.89124 10 10
0.00476024 0.0972546 -10 15.3453 1 10.7178 0.898654 1 0.797673 9.96154 10 10
0.0047728 0.0972719 -10 15.0381 1 10.6372 0.898676 1 0.797691 9.89007 10 10
0.00478536 0.0972938 -10 14.8773 1 10.7127 0.898701 1 0.797713 9.95859 10 10
0.00479792 0.0973194 -10 14.5832 1 10.6344 0.898731 1 0.797739 9.88869 10 10
0.00481048 0.0973484 -10 14.4317 1 10.7072 0.898763 1 0.797768 9.95528 10 10
0.00482304 0.0973799 -10 14.1504 1 10.6313 0.898797 1 0.7978 9.88705 10 10
0.0048356 0.0974134 -10 14.0075 1 10.7013 0.898833 1 0.797834 9.95156 10 10
0.00484816 0.0974482 -10 13.7384 1 10.6279 0.89887 1 0.797869 9.88504 10 10
0.00486072 0.0974838 -10 13.6035 1 10.695 0.898907 1 0.797905 9.94732 10 10
0.00487328 0.0975194 -10 13.3462 1 10.624 0.898943 1 0.797941 9.88258 10 10
0.00488584 0.0975547 -10 13.2186 1 10.688 0.898979 1 0.797976 9.94246 10 10
0.0048984 0.097589 -10 12.9726 1 10.6195 0.899013 1 0.798011 9.87953 10 10
0.00491096 0.0976218 -10 12.8517 1 10.6803 0.899046 1 0.798044 9.93683 10 10
0.00492352 0.0976529 -10 12.6165 1 10.6143 0.899076 1 0.798075 9.87567 10 10
0.00493608 0.0976817 -10 12.5016 1 10.6715 0.899104 1 0.798104 9.93014 10 10
0.00494864 0.097708 -10 12.2768 1 10.6079 0.899129 1 0.798131 9.87074 10 10
0.0049612 0.0977314 -10 12.167 1 10.6614 0.89915 1 0.798154 9.92204 10 10
0.00497376 0.0977519 -10 11.9521 1 10.6 0.899169 1 0.798175 9.86424 10 10
0.00498632 0.0977693 -10 11.8466 1 10.6492 0.899184 1 0.798193 9.91188 10 10
0.00499888 0.0977835 -10 11.6408 1 10.5897 0.899196 1 0.798207 9.85529 10 10
0.00501144 0.0977944 -10 11.5385 1 10.6337 0.899205 1 0.798218 9.89843 10 10
0.005024 0.0978021 -10 11.3403 1 10.575 0.89921 1 0.798226 9.84203 10 10
0.00503656 0.0978066 -10 11.239 1 10.6122 0.899212 1 0.79823 9.87889 10 10
0.00504912 0.0978081 -10 11.0449 1 10.551 0.899211 1 0.798232 9.81936 10 10
0.00506168 0.0978067 -10 10.9387 1 10.5755 0.899207 1 0.79823 9.84416 10 10
0.00507424 0.0978026 -10 10.7331 1 10.4961 0.899201 1 0.798226 9.76592 10 10
0.0050868 0.097796 -10 10.5745 1 10.4604 0.899192 1 0.798219 9.73093 10 10
0.00509936 0.0977872 -10 10.2724 1 10.2764 0.899181 1 0.79821 9.54795 10 10
0.00511192 0.0977765 -10 9.87735 1 9.99365 0.899169 1 0.7982 9.26632 10 10
0.00512448 0.097764 -10 9.33073 1 9.55144 0.899155 1 0.798187 8.82565 10 10
0.00513704 0.0977502 -10 8.67558 1 8.99161 0.899139 1 0.798173 8.26765 10 10
0.0051496 0.0977352 -10 7.92733 1 8.32843 0.899123 1 0.798158 7.60661 10 10
0.00516216 0.0977195 -10 7.10133 1 7.57631 0.899107 1 0.798142 6.85692 10 10
0.00517472 0.0977032 -10 6.21351 1 6.75047 0.89909 1 0.798126 6.0338 10 10
0.00518728 0.0976867 -10 5.2802 1 5.86671 0.899072 1 0.798109 5.15306 10 10
0.00519984 0.0976703 -10 4.31782 1 4.94115 0.899056 1 0.798092 4.23079 10 10
0.0052124 0.0976541 -10 3.34259 1 3.98993 0.899039 1 0.798076 3.28313 10 10
0.00522496 0.0976385 -10 2.37033 1 3.02897 0.899024 1 0.79806 2.32599 10 10
0.00523752 0.0976236 -10 1.41621 1 2.07376 0.899009 1 0.798045 1.37482 10 10
0.00525008 0.0976096 -10 0.494508 1 1.13907 0.898996 1 0.798031 0.444372 10 10
0.00526264 0.0975966 -10 -0.381594 1 0.23877 0.898983 1 0.798018 -0.451528 10 10
0.0052752 0.0975849 -10 -1.20018 1 -0.614368 0.898972 1 0.798006 -1.30019 10 10
0.00528776 0.0975746 -10 -1.95078 1 -1.40887 0.898963 1 0.797996 -2.09021 10 10
0.00530032 0.0975656 -10 -2.62449 1 -2.13472 0.898955 1 0.797987 -2.8117 10 10
0.00531288 0.0975581 -10 -3.21412 1 -2.78346 0.898948 1 0.797979 -3.45634 10 10
0.00532544 0.0975521 -10 -3.71423 1 -3.34833 0.898943 1 0.797973 -4.01753 10 10
0.005338 0.0975476 -10 -4.12119 1 -3.82431 0.89894 1 0.797969 -4.49042 10 10
0.00535056 0.0975445 -10 -4.43312 1 -4.20814 0.898938 1 0.797966 -4.87191 10 10
0.00536312 0.0975429 -10 -4.64983 1 -4.49827 0.898937 1 0.797964 -5.16058 10 10
0.00537568 0.0975427 -10 -4.77266 1 -4.69479 0.898938 1 0.797964 -5.35659 10 10
0.00538824 0.0975439 -10 -4.80433 1 -4.79925 0.898941 1 0.797965 -5.46148 10 10
0.0054008 0.0975462 -10 -4.74873 1 -4.81454 0.898944 1 0.797967 -5.47806 10 10
0.00541336 0.0975496 -10 -4.6108 1 -4.74467 0.898948 1 0.797971 -5.41021 10 10
0.00542592 0.097554 -10 -4.39634 1 -4.59465 0.898954 1 0.797975 -5.26279 10 10
0.00543848 0.0975593 -10 -4.11192 1 -4.37035 0.89896 1 0.797981 -5.0415 10 10
0.00545104 0.0975653 -10 -3.76476 1 -4.07835 0.898966 1 0.797987 -4.75277 10 10
0.0054636 0.0975719 -10 -3.36263 1 -3.72589 0.898974 1 0.797993 -4.40371 10 10
0.00547616 0.0975789 -10 -2.91374 1 -3.32072 0.898981 1 0.798 -4.00197 10 10
0.00548872 0.0975863 -10 -2.42666 1 -2.87101 0.898989 1 0.798008 -3.55563 10 10
0.00550128 0.0975939 -10 -1.91012 1 -2.38524 0.898997 1 0.798016 -3.07312 10 10
0.00551384 0.0976015 -10 -1.37299 1 -1.87206 0.899005 1 0.798023 -2.56305 10 10
0.0055264 0.0976091 -10 -0.824064 1 -1.3402 0.899012 1 0.798031 -2.03411 10 10
0.00553896 0.0976165 -10 -0.271997 1 -0.798306 0.89902 1 0.798038 -1.49494 10 10
0.00555152 0.0976236 -10 0.274847 1 -0.254866 0.899027 1 0.798046 -0.954008 10 10
0.00556408 0.0976304 -10 0.808494 1 0.281946 0.899034 1 0.798052 -0.419485 10 10
0.00557664 0.0976367 -10 1.32147 1 0.804359 0.89904 1 0.798059 0.100862 10 10
0.0055892 0.0976425 -10 1.8069 1 1.30511 0.899045 1 0.798065 0.599772 10 10
0.00560176 0.0976477 -10 2.25857 1 1.77755 0.89905 1 0.79807 1.07058 10 10
0.00561432 0.0976522 -10 2.67101 1 2.21568 0.899054 1 0.798074 1.50731 10 10
0.00562688 0.0976561 -10 3.03958 1 2.61427 0.899058 1 0.798078 1.90471 10 10
0.00563944 0.0976594 -10 3.36044 1 2.96889 0.89906 1 0.798082 2.25833 10 10
0.005652 0.0976619 -10 3.63066 1 3.27592 0.899062 1 0.798084 2.56458 10 10
0.00566456 0.0976637 -10 3.84816 1 3.53263 0.899064 1 0.798086 2.82069 10 10
0.00567712 0.0976649 -10 4.01175 1 3.73713 0.899064 1 0.798087 3.02479 10 10
0.00568968 0.0976654 -10 4.12112 1 3.88843 0.899064 1 0.798088 3.17587 10 10
0.00570224 0.0976653 -10 4.1768 1 3.98635 0.899064 1 0.798087 3.27375 10 10
0.0057148 0.0976645 -10 4.1801 1 4.03157 0.899062 1 0.798087 3.3191 10 10
0.00572736 0.0976633 -10 4.13309 1 4.02554 0.899061 1 0.798085 3.31334 10 10
0.00573992 0.0976615 -10 4.03854 1 3.97041 0.899059 1 0.798084 3.25866 10 10
0.00575248 0.0976593 -10 3.89984 1 3.86903 0.899056 1 0.798081 3.15787 10 10
0.00576504 0.0976568 -10 3.7209 1 3.72483 0.899053 1 0.798079 3.0144 10 10
0.0057776 0.0976539 -10 3.50612 1 3.54179 0.89905 1 0.798076 2.8322 10 10
0.00579016 0.0976508 -10 3.26028 1 3.32429 0.899046 1 0.798073 2.61566 10 10
0.00580272 0.0976474 -10 2.98843 1 3.07708 0.899043 1 0.798069 2.36953 10 10
0.00581528 0.097644 -10 2.69582 1 2.80521 0.899039 1 0.798066 2.09881 10 10
0.00582784 0.0976405 -10 2.38782 1 2.51386 0.899036 1 0.798062 1.8087 10 10
0.0058404 0.0976369 -10 2.06981 1 2.20833 0.899032 1 0.798059 1.50446 10 10
0.00585296 0.0976335 -10 1.74711 1 1.89391 0.899028 1 0.798055 1.19138 10 10
0.00586552 0.0976301 -10 1.42489 1 1.57583 0.899025 1 0.798052 0.874655 10 10
0.00587808 0.0976268 -10 1.1081 1 1.25913 0.899022 1 0.798049 0.559319 10 10
0.00589064 0.0976238 -10 0.801403 1 0.948647 0.899019 1 0.798046 0.250176 10 10
0.0059032 0.0976209 -10 0.509088 1 0.648899 0.899016 1 0.798043 -0.0482721 10 10
0.00591576 0.0976184 -10 0.235054 1 0.364052 0.899014 1 0.79804 -0.331881 10 10
0.00592832 0.0976161 -10 -0.0172576 1 0.0978618 0.899012 1 0.798038 -0.596919 10 10
0.00594088 0.0976141 -10 -0.244892 1 -0.146367 0.89901 1 0.798036 -0.840102 10 10
0.00595344 0.0976124 -10 -0.445408 1 -0.365817 0.899008 1 0.798034 -1.05863 10 10
0.005966 0.097611 -10 -0.616889 1 -0.558177 0.899007 1 0.798033 -1.25021 10 10
0.00597856 0.0976099 -10 -0.757953 1 -0.721655 0.899006 1 0.798032 -1.41307 10 10
0.00599112 0.0976092 -10 -0.86775 1 -0.854989 0.899006 1 0.798031 -1.54594 10 10
0.00600368 0.0976088 -10 -0.945946 1 -0.957432 0.899006 1 0.79803 -1.6481 10 10
0.00601624 0.0976086 -10 -0.992706 1 -1.02875 0.899006 1 0.79803 -1.71929 10 10
0.0060288 0.0976088 -10 -1.00867 1 -1.06918 0.899006 1 0.798031 -1.75977 10 10
0.00604136 0.0976092 -10 -0.994905 1 -1.07945 0.899007 1 0.798031 -1.77024 10 10
0.00605392 0.0976099 -10 -0.952902 1 -1.06068 0.899008 1 0.798032 -1.75183 10 10
0.00606648 0.0976108 -10 -0.884499 1 -1.01441 0.899009 1 0.798033 -1.70603 10 10
0.00607904 0.0976119 -10 -0.791856 1 -0.942498 0.89901 1 0.798034 -1.63471 10 10
0.0060916 0.0976131 -10 -0.677404 1 -0.847132 0.899011 1 0.798035 -1.54003 10 10
0.00610416 0.0976145 -10 -0.543797 1 -0.73075 0.899013 1 0.798036 -1.42442 10 10
0.00611672 0.097616 -10 -0.393864 1 -0.596 0.899015 1 0.798038 -1.29049 10 10
0.00612928 0.0976175 -10 -0.230559 1 -0.445696 0.899016 1 0.798039 -1.14105 10 10
0.00614184 0.0976191 -10 -0.0569135 1 -0.282764 0.899018 1 0.798041 -0.978996 10 10
0.0061544 0.0976208 -10 0.124013 1 -0.1102 0.89902 1 0.798043 -0.807319 10 10
0.00616696 0.0976224 -10 0.309179 1 0.0689839 0.899021 1 0.798044 -0.629014 10 10
0.00617952 0.097624 -10 0.495604 1 0.251798 0.899023 1 0.798046 -0.447055 10 10
0.00619208 0.0976255 -10 0.680412 1 0.435324 0.899024 1 0.798047 -0.264352 10 10
0.00620464 0.097627 -10 0.860869 1 0.61675 0.899026 1 0.798049 -0.0837034 10 10
0.0062172 0.0976284 -10 1.03442 1 0.793414 0.899027 1 0.79805 0.0922344 10 10
0.00622976 0.0976297 -10 1.19871 1 0.962833 0.899028 1 0.798052 0.260986 10 10
0.00624232 0.0976308 -10 1.35163 1 1.12274 0.899029 1 0.798053 0.420285 10 10
0.00625488 0.0976318 -10 1.49133 1 1.27108 0.89903 1 0.798054 0.568099 10 10
0.00626744 0.0976327 -10 1.61623 1 1.4061 0.899031 1 0.798055 0.702655 10 10
0.00628 0.0976334 -10 1.72504 1 1.52629 0.899032 1 0.798055 0.822449 10 10
0.00629256 0.097634 -10 1.81675 1 1.63042 0.899032 1 0.798056 0.926266 10 10
0.00630512 0.081474 -10 1.86877 0 1.70538 0.876795 0 0.785807 0.997348 10 10
0.00631768 0.0505345 -10 1.8815 0 1.7435 0.834043 0 0.754532 1.03551 10 10
0.00633024 0.00712743 -10 1.86352 0 1.75046 0.779571 0 0.710693 1.04263 10 10
0.0063428 -0.0474516 -10 1.81627 0 1.72734 0.714803 0 0.655594 1.01976 10 10
0.00635536 -0.111704 -10 1.74168 0 1.67571 0.641344 0 0.590745 0.96849 10 10
0.00636792 -0.184066 -10 1.64201 0 1.59753 0.560844 0 0.51772 0.890762 10 10
0.00638048 -0.262935 -10 1.51982 0 1.4951 0.474968 0 0.438132 0.78886 10 10
0.00639304 -0.3467 -10 1.37791 0 1.37098 0.385369 0 0.353605 0.665344 10 10
0.0064056 -0.433764 -10 1.21927 0 1.22796 0.293666 0 0.265746 0.523002 10 10
0.00641816 -0.522574 -10 1.04702 0 1.06903 0.201413 0 0.176122 0.364797 10 10
0.00643072 -0.611638 -10 0.864382 0 0.897285 0.110084 0 0.0862358 0.193816 10 10
0.00644328 -0.699551 -10 0.674583 0 0.715883 0.0210503 -0 -0.00249304 0.0132167 10 10
0.00645584 -0.785008 -10 0.480839 0 0.528016 -0.0644344 0 -0.0887479 -0.173828 10 10
0.0064684 -0.866821 -10 0.286287 0 0.336836 -0.145247 0 -0.171329 -0.364176 10 10
0.00648096 -0.943933 -10 0.0939492 0 0.145418 -0.220407 0 -0.249168 -0.554766 10 10
0.00649352 -1.01542 -10 -0.0933138 0 -0.0432901 -0.289081 0 -0.321333 -0.742663 10 10
0.00650608 -1.08052 -10 -0.272841 0 -0.226504 -0.35059 0 -0.387042 -0.925095 10 10
0.00651864 -1.13859 -10 -0.442204 0 -0.401643 -0.40441 0 -0.445658 -1.09949 10 10
0.0065312 -1.18916 -10 -0.599233 0 -0.566361 -0.450168 0 -0.4967 -1.26353 10 10
0.00654376 -1.23191 -10 -0.742043 0 -0.718571 -0.487642 0 -0.53983 -1.41511 10 10
0.00655632 -1.26663 -10 -0.869048 0 -0.856469 -0.516753 0 -0.57486 -1.55246 10 10
0.00656888 -1.29329 -10 -0.978972 0 -0.978548 -0.537559 0 -0.601736 -1.67407 10 10
0.00658144 -1.31196 -10 -1.07086 0 -1.08361 -0.55024 0 -0.620537 -1.77875 10 10
0.006594 -1.32284 -10 -1.14407 0 -1.17077 -0.555094 0 -0.631463 -1.86562 10 10
0.00660656 -1.32622 -10 -1.19827 0 -1.23945 -0.552521 0 -0.634822 -1.93411 10 10
0.00661912 -1.32252 -10 -1.23345 0 -1.2894 -0.543009 0 -0.631021 -1.98396 10 10
0.00663168 -1.31222 -10 -1.24988 0 -1.32063 -0.527124 0 -0.62055 -2.01518 10 10
0.00664424 -1.29587 -10 -1.2481 0 -1.33348 -0.505494 0 -0.603974 -2.02811 10 10
0.0066568 -1.27409 -10 -1.2289 0 -1.32851 -0.478798 0 -0.581916 -2.02331 10 10
0.00666936 -1.24753 -10 -1.19333 0 -1.30657 -0.447748 0 -0.555043 -2.0016 10 10
0.00668192 -1.2169 -10 -1.14259 0 -1.26869 -0.413081 0 -0.524057 -1.96404 10 10
0.00669448 -1.1829 -10 -1.07812 0 -1.21614 -0.375545 0 -0.489679 -1.91185 10 10
0.00670704 -1.14626 -10 -1.00146 0 -1.15032 -0.335884 0 -0.452637 -1.84645 10 10
0.0067196 -1.10769 -10 -0.914292 0 -1.0728 -0.294832 0 -0.413658 -1.76938 10 10
0.00673216 -1.0679 -10 -0.818379 0 -0.985233 -0.2531 0 -0.373453 -1.68231 10 10
0.00674472 -1.02756 -10 -0.715543 0 -0.889384 -0.211366 0 -0.332709 -1.58697 10 10
0.00675728 -0.987334 -10 -0.607635 0 -0.78705 -0.170268 0 -0.292083 -1.48515 10 10
0.00676984 -0.947822 -10 -0.496506 0 -0.680055 -0.130397 0 -0.252188 -1.37867 10 10
0.0067824 -0.909587 -10 -0.383977 0 -0.57022 -0.0922906 0 -0.213591 -1.26935 10 10
0.00679496 -0.873141 -10 -0.271816 0 -0.459331 -0.056428 0 -0.176806 -1.15896 10 10
0.00680752 -0.838935 -10 -0.161712 0 -0.349115 -0.0232258 0 -0.142289 -1.04923 10 10
0.00682008 -0.807362 -10 -0.0552526 0 -0.241221 0.00696429 0 -0.110435 -0.941785 10 10
0.00683264 -0.778751 -10 0.046095 0 -0.137191 0.033857 0 -0.0815747 -0.838176 10 10
0.0068452 -0.753366 -10 0.141001 0 -0.0384474 0.057234 0 -0.0559746 -0.739817 10 10
0.00685776 -0.731407 -10 0.228288 0 0.0537276 0.0769437 0 -0.0338351 -0.647988 10 10
0.00687032 -0.71301 -10 0.306944 0 0.138203 0.0928992 0 -0.0152922 -0.563815 10 10
0.00688288 -0.698248 -10 0.376128 0 0.214013 0.105076 0 -0.000418994 -0.488264 10 10
0.00689544 -0.687133 -10 0.435177 0 0.280361 0.11351 0 0.010772 -0.422129 10 10
0.006908 -0.679623 -10 0.483612 0 0.336627 0.118292 0 0.0183256 -0.366029 10 10
0.00692056 -0.67562 -10 0.521133 0 0.382372 0.119562 0 0.0223397 -0.320404 10 10
0.00693312 -0.67498 -10 0.547619 0 0.417333 0.117509 0 0.022961 -0.285516 10 10
0.00694568 -0.677515 -10 0.563124 0 0.441423 0.11236 0 0.0203799 -0.261453 10 10
0.00695824 -0.682997 -10 0.567864 0 0.454725 0.104376 0 0.014825 -0.248136 10 10
0.0069708 -0.691169 -10 0.562213 0 0.457483 0.093849 0 0.0065573 -0.245321 10 10
0.00698336 -0.701746 -10 0.546689 0 0.45009 0.0810905 0 -0.00413555 -0.252617 10 10
0.00699592 -0.714421 -10 0.521937 0 0.433081 0.0664296 0 -0.0169453 -0.269494 10 10
0.00700848 -0.728876 -10 0.488718 0 0.407113 0.0502052 0 -0.0315492 -0.295296 10 10
0.00702104 -0.744782 -10 0.447891 0 0.372955 0.0327603 0 -0.0476155 -0.329258 10 10
0.0070336 -0.761807 -10 0.400396 0 0.33147 0.0144368 0 -0.0648097 -0.370522 10 10
0.00704616 -0.779621 -10 0.347236 0 0.283595 -0.00443028 0 -0.0827993 -0.418154 10 10
0.00705872 -0.797903 -10 0.28946 0 0.230328 -0.0235171 0 -0.101259 -0.471161 10 10
0.00707128 -0.816342 -10 0.228143 0 0.172707 -0.0425158 0 -0.119876 -0.528508 10 10
0.00708384 -0.834645 -10 0.16437 0 0.111795 -0.0611379 0 -0.138354 -0.589137 10 10
0.0070964 -0.852535 -10 0.0992187 0 0.04866 -0.0791182 0 -0.156414 -0.651986 10 10
0.00710896 -0.869763 -10 0.0337425 0 -0.0156397 -0.0962171 0 -0.173803 -0.715999 10 10
0.00712152 -0.8861 -10 -0.0310438 0 -0.0800725 -0.112223 0 -0.190293 -0.780151 10 10
0.00713408 -0.901348 -10 -0.0941787 0 -0.143648 -0.126953 0 -0.205681 -0.843453 10 10
0.00714664 -0.915336 -10 -0.154766 0 -0.20543 -0.140257 0 -0.219796 -0.904975 10 10
0.0071592 -0.927923 -10 -0.211987 0 -0.264549 -0.152014 0 -0.232496 -0.963851 10 10
0.00717176 -0.938998 -10 -0.265107 0 -0.320213 -0.162134 0 -0.243669 -1.01929 10 10
0.00718432 -0.948482 -10 -0.313488 0 -0.371717 -0.170559 0 -0.253233 -1.07059 10 10
0.00719688 -0.956322 -10 -0.356588 0 -0.418447 -0.177261 0 -0.261138 -1.11715 10 10
0.00720944 -0.962495 -10 -0.393971 0 -0.459891 -0.182238 0 -0.267359 -1.15844 10 10
0.007222 -0.967006 -10 -0.425306 0 -0.495636 -0.185517 0 -0.271902 -1.19407 10 10
0.00723456 -0.969885 -10 -0.450368 0 -0.525376 -0.187148 0 -0.274797 -1.22371 10 10
0.00724712 -0.971184 -10 -0.469038 0 -0.54891 -0.187205 0 -0.276096 -1.24719 10 10
0.00725968 -0.970977 -10 -0.481298 0 -0.566137 -0.18578 0 -0.275876 -1.26438 10 10
0.00727224 -0.969358 -10 -0.487231 0 -0.57706 -0.182984 0 -0.27423 -1.2753 10 10
0.0072848 -0.966436 -10 -0.487012 0 -0.581776 -0.178941 0 -0.271268 -1.28004 10 10
0.00729736 -0.962332 -10 -0.480901 0 -0.580474 -0.173788 0 -0.267115 -1.27879 10 10
0.00730992 -0.957181 -10 -0.469238 0 -0.573425 -0.167671 0 -0.261905 -1.27181 10 10
0.00732248 -0.951125 -10 -0.452434 0 -0.560978 -0.16074 0 -0.255782 -1.25946 10 10
0.00733504 -0.944309 -10 -0.430959 0 -0.543547 -0.153152 0 -0.248893 -1.24214 10 10
0.0073476 -0.936884 -10 -0.405337 0 -0.521608 -0.145061 0 -0.241391 -1.22033 10 10
0.00736016 -0.929002 -10 -0.376131 0 -0.495684 -0.136622 0 -0.233427 -1.19455 10 10
0.00737272 -0.920809 -10 -0.343935 0 -0.466334 -0.127985 0 -0.225152 -1.16536 10 10
0.00738528 -0.91245 -10 -0.309365 0 -0.434151 -0.119296 0 -0.21671 -1.13334 10 10
0.00739784 -0.904065 -10 -0.273046 0 -0.399741 -0.11069 0 -0.208243 -1.0991 10 10
0.0074104 -0.895783 -10 -0.235605 0 -0.363724 -0.102296 0 -0.199881 -1.06325 10 10
0.00742296 -0.887725 -10 -0.197658 0 -0.326713 -0.0942296 0 -0.191747 -1.02641 10 10
0.00743552 -0.880003 -10 -0.159806 0 -0.289314 -0.0865957 0 -0.183952 -0.989182 10 10
0.00744808 -0.872715 -10 -0.12262 0 -0.252113 -0.0794862 0 -0.176597 -0.952143 10 10
0.00746064 -0.865948 -10 -0.0866386 0 -0.215669 -0.0729791 0 -0.169769 -0.915853 10 10
0.0074732 -0.859775 -10 -0.052361 0 -0.180505 -0.0671391 0 -0.16354 -0.880833 10 10
0.00748576 -0.854255 -10 -0.0202381 0 -0.147104 -0.0620163 0 -0.157972 -0.847564 10 10
0.00749832 -0.849435 -10 0.00933018 0 -0.115901 -0.0576472 0 -0.153111 -0.816482 10 10
0.00751088 -0.845348 -10 0.0359995 0 -0.0872807 -0.0540543 0 -0.14899 -0.787967 10 10
0.00752344 -0.842013 -10 0.0594838 0 -0.0615715 -0.0512469 0 -0.145629 -0.762349 10 10
0.007536 -0.839437 -10 0.0795576 0 -0.0390444 -0.0492217 0 -0.143034 -0.739897 10 10
0.00754856 -0.837614 -10 0.0960566 0 -0.0199104 -0.0479635 0 -0.141199 -0.720822 10 10
0.00756112 -0.836529 -10 0.108878 0 -0.00432018 -0.0474462 0 -0.140109 -0.705274 10 10
0.00757368 -0.836153 -10 0.117979 0 0.00763587 -0.0476339 0 -0.139735 -0.693345 10 10
0.00758624 -0.836451 -10 0.123376 0 0.0159266 -0.0484818 0 -0.140041 -0.685064 10 10
0.0075988 -0.837379 -10 0.12514 0 0.0205779 -0.0499378 0 -0.140982 -0.680408 10 10
0.00761136 -0.838884 -10 0.123395 0 0.0216702 -0.0519434 0 -0.142506 -0.679297 10 10
0.00762392 -0.840909 -10 0.118315 0 0.019335 -0.0544351 0 -0.144555 -0.681598 10 10
0.00763648 -0.843392 -10 0.110115 0 0.0137506 -0.0573456 0 -0.147065 -0.687137 10 10
0.00764904 -0.846268 -10 0.0990508 0 0.00513728 -0.0606053 0 -0.149971 -0.695693 10 10
0.0076616 -0.849468 -10 0.0854102 0 -0.0062473 -0.0641431 0 -0.153206 -0.70701 10 10
0.00767416 -0.852925 -10 0.0695088 0 -0.020114 -0.0678881 0 -0.156698 -0.7208 10 10
0.00768672 -0.85657 -10 0.0516834 0 -0.0361478 -0.0717703 0 -0.16038 -0.736749 10 10
0.00769928 -0.860336 -10 0.0322865 0 -0.0540136 -0.0757216 0 -0.164182 -0.754526 10 10
0.00771184 -0.864157 -10 0.0116795 0 -0.0733624 -0.079677 0 -0.168041 -0.77378 10 10
0.0077244 -0.867971 -10 -0.00977243 0 -0.093837 -0.0835754 0 -0.171892 -0.794158 10 10
0.00773696 -0.87172 -10 -0.0317066 0 -0.115078 -0.08736 0 -0.175676 -0.815302 10 10
0.00774952 -0.875349 -10 -0.0537681 0 -0.136729 -0.0909793 0 -0.17934 -0.836855 10 10
0.00776208 -0.878811 -10 -0.0756147 0 -0.158442 -0.0943872 0 -0.182834 -0.858473 10 10
