t 1 2 3 4 5 6 7 8 9 10 11 12 13
0.00122 10 -9.4026 11.8492 1 0 0.593134 0 -26.0889 26.0889 -10 11.2226 11.223 9.82924 0.026682 -0.0403286
0.00124 10 -9.4026 11.8829 1 0 0.600713 0 -26.1639 26.1639 -10 11.2563 11.2567 9.82924 0.0267646 -0.0404448
0.00126 10 -9.4026 11.917 1 0 0.608411 0 -26.2398 26.2398 -10 11.2904 11.2908 9.82924 0.0268482 -0.0405626
0.00128 10 -9.4026 11.9516 1 0 0.616229 0 -26.3167 26.3167 -10 11.3249 11.3254 9.82924 0.0269329 -0.0406819
0.0013 10 -9.4026 11.9866 1 0 0.624168 0 -26.3946 26.3946 -10 11.3599 11.3604 9.82924 0.0270188 -0.0408027
0.00132 10 -9.4026 12.022 1 0 0.632228 0 -26.4735 26.4735 -10 11.3953 11.3958 9.82924 0.0271057 -0.040925
0.00134 10 -9.4026 12.0579 1 0 0.640408 0 -26.5534 26.5534 -10 11.4312 11.4317 9.82924 0.0271938 -0.041049
0.00136 10 -9.4026 12.0942 1 0 0.64871 0 -26.6344 26.6344 -10 11.4675 11.468 9.82924 0.0272831 -0.0411746
0.00138 10 -9.4026 12.131 1 0 0.657134 0 -26.7164 26.7164 -10 11.5043 11.5048 9.82924 0.0273735 -0.0413018
0.0014 10 -9.4026 12.1682 1 0 0.665681 0 -26.7995 26.7995 -10 11.5416 11.542 9.82924 0.0274652 -0.0414307
0.00142 10 -9.4026 12.206 1 0 0.674351 0 -26.8836 26.8836 -10 11.5793 11.5798 9.82924 0.027558 -0.0415613
0.00144 10 -9.4026 12.2442 1 0 0.683145 0 -26.9689 26.9689 -10 11.6176 11.618 9.82924 0.027652 -0.0416936
0.00146 10 -9.4026 12.2829 1 0 0.692065 0 -27.0552 27.0552 -10 11.6563 11.6567 9.82924 0.0277473 -0.0418276
0.00148 10 -9.4026 12.3221 1 0 0.701111 0 -27.1427 27.1427 -10 11.6955 11.696 9.82924 0.0278438 -0.0419633
