t 1 2 3 4 5 6 7 jK0406 jL0406
0.0003 0.787971 10 29.1111 178.167 180 331.418 15.3251 0.405205 1.79267
0.0003001 0.787971 10 29.1082 178.167 180 327.214 14.9048 0.435435 1.78965
0.0003002 0.787971 10 29.1053 178.167 180 322.713 14.4546 0.464794 1.78671
0.0003003 0.787971 10 29.1024 178.167 180 317.923 13.9756 0.493225 1.78387
0.0003004 0.787971 10 29.0995 178.167 180 312.854 13.4687 0.520669 1.78113
0.0003005 0.787971 10 29.0966 178.167 180 307.515 12.9348 0.547072 1.77849
0.0003006 0.787971 10 29.0936 178.167 180 301.918 12.3751 0.572382 1.77596
0.0003007 0.787971 10 29.0907 178.167 180 296.073 11.7906 0.596548 1.77354
0.0003008 0.787971 10 29.0878 178.167 180 289.993 11.1826 0.619521 1.77124
0.0003009 0.787971 10 29.0849 178.167 180 283.689 10.5522 0.641256 1.76907
0.000301 0.787971 10 29.082 178.167 180 277.174 9.90072 0.661709 1.76702
0.0003011 0.785107 9 29.0791 178.365 180 280.576 10.2211 -1.30247 1.76501
0.0003012 0.781873 8 29.0762 178.564 180 303.605 12.5041 -3.26331 1.76274
0.0003013 0.77816 7 29.0733 178.762 180 346.205 16.7443 -5.21667 1.75981
0.0003014 0.7738 6 29.0704 178.96 180 408.281 22.9321 -7.15832 1.75585
0.0003015 0.768522 5 29.074 179.158 180 483.15 30.3992 -9.08448 1.75051
0.0003016 0.761833 4 29.1276 179.356 180 527.263 34.7907 -10.996 1.74399
0.0003017 0.752701 3 29.2405 179.553 180 531.084 35.1531 -12.8979 1.737
0.0003018 0.73827 2 29.3662 179.749 180 541.116 36.1367 -14.7879 1.72987
0.0003019 0.702177 1 29.511 179.941 180 550.749 37.0808 -16.6328 1.72255
0.000302 1.88775e-11 0 29.6706 180 180 557.293 37.7293 -17.1507 1.71507
0.0003021 1.88757e-11 0 29.8413 180 180 560.947 38.0947 -17.0749 1.70749
0.0003022 1.88757e-11 0 30.0088 180 180 560.796 38.0796 -16.9987 1.69987
0.0003023 1.88757e-11 0 30.174 180 180 562.233 38.2233 -16.9224 1.69224
0.0003024 1.88757e-11 0 30.3385 180 180 563.541 38.3541 -16.8458 1.68458
0.0003025 1.88757e-11 0 30.5022 180 180 564.849 38.4849 -16.769 1.6769
0.0003026 1.88757e-11 0 30.6652 180 180 566.147 38.6147 -16.6919 1.66919
0.0003027 1.88757e-11 0 30.8274 180 180 567.437 38.7437 -16.6145 1.66145
0.0003028 1.88757e-11 0 30.9887 180 180 568.717 38.8717 -16.5369 1.65369
0.0003029 1.88757e-11 0 31.1493 180 180 569.989 38.9989 -16.459 1.6459
0.000303 1.88757e-11 0 31.3092 180 180 571.252 39.1252 -16.3809 1.63809
0.0003031 1.88757e-11 0 31.4682 180 180 572.506 39.2506 -16.3025 1.63025
0.0003032 1.88757e-11 0 31.6264 180 180 573.75 39.375 -16.2239 1.62239
0.0003033 1.88757e-11 0 31.7838 180 180 574.986 39.4986 -16.145 1.6145
0.0003034 1.88757e-11 0 31.9405 180 180 576.213 39.6213 -16.0659 1.60659
0.0003035 1.88757e-11 0 32.0963 180 180 577.431 39.7431 -15.9865 1.59865
0.0003036 1.88757e-11 0 32.2514 180 180 578.639 39.8639 -15.9069 1.59069
0.0003037 1.88757e-11 0 32.4056 180 180 579.839 39.9839 -15.8271 1.58271
0.0003038 1.88757e-11 0 32.559 180 180 581.029 40.1029 -15.747 1.5747
0.0003039 1.88757e-11 0 32.7117 180 180 582.211 40.2211 -15.6667 1.56667
0.000304 1.88757e-11 0 32.8635 180 180 583.383 40.3383 -15.5861 1.55861
0.0003041 1.88757e-11 0 33.0145 180 180 584.546 40.4546 -15.5053 1.55053
0.0003042 1.88757e-11 0 33.1647 180 180 585.7 40.57 -15.4243 1.54243
0.0003043 1.88757e-11 0 33.314 180 180 586.845 40.6845 -15.343 1.5343
0.0003044 1.88757e-11 0 33.4626 180 180 587.98 40.798 -15.2615 1.52616
0.0003045 1.88757e-11 0 33.6103 180 180 589.107 40.9107 -15.1798 1.51798
0.0003046 1.88757e-11 0 33.7572 180 180 590.224 41.0224 -15.0979 1.50979
0.0003047 1.88757e-11 0 33.9033 180 180 591.332 41.1332 -15.0158 1.50158
0.0003048 1.88757e-11 0 34.0485 180 180 592.431 41.2431 -14.9334 1.49334
0.0003049 1.88757e-11 0 34.193 180 180 593.52 41.352 -14.8508 1.48508
0.000305 1.88757e-11 0 34.3365 180 180 594.6 41.46 -14.768 1.4768
0.0003051 1.88757e-11 0 34.4793 180 180 595.671 41.5671 -14.6849 1.46849
0.0003052 1.88757e-11 0 34.6212 180 180 596.733 41.6733 -14.6017 1.46017
0.0003053 1.88757e-11 0 34.7623 180 180 597.785 41.7785 -14.5182 1.45183
0.0003054 1.88757e-11 0 34.9025 180 180 598.829 41.8829 -14.4346 1.44346
0.0003055 1.88757e-11 0 35.0419 180 180 599.862 41.9862 -14.3507 1.43507
0.0003056 1.88757e-11 0 35.1805 180 180 600.887 42.0887 -14.2666 1.42666
0.0003057 1.88757e-11 0 35.3182 180 180 601.902 42.1902 -14.1824 1.41824
0.0003058 1.88757e-11 0 35.455 180 180 602.908 42.2908 -14.0979 1.40979
0.0003059 1.88757e-11 0 35.591 180 180 603.904 42.3904 -14.0132 1.40132
0.000306 1.88757e-11 0 35.7262 180 180 604.891 42.4891 -13.9283 1.39283
0.0003061 1.88757e-11 0 35.8605 180 180 605.869 42.5869 -13.8432 1.38432
0.0003062 1.88757e-11 0 35.9939 180 180 606.837 42.6837 -13.758 1.3758
0.0003063 1.88757e-11 0 36.1265 180 180 607.796 42.7796 -13.6725 1.36725
0.0003064 1.88757e-11 0 36.2583 180 180 608.745 42.8745 -13.5869 1.35869
0.0003065 1.88757e-11 0 36.3891 180 180 609.685 42.9685 -13.501 1.3501
0.0003066 1.88757e-11 0 36.5191 180 180 610.615 43.0615 -13.415 1.3415
0.0003067 1.88757e-11 0 36.6483 180 180 611.536 43.1536 -13.3288 1.33288
0.0003068 1.88757e-11 0 36.7765 180 180 612.448 43.2448 -13.2424 1.32424
0.0003069 1.88757e-11 0 36.9039 180 180 613.35 43.335 -13.1558 1.31558
0.000307 1.88757e-11 0 37.0305 180 180 614.243 43.4243 -13.069 1.3069
0.0003071 1.88757e-11 0 37.1561 180 180 615.126 43.5126 -12.9821 1.29821
0.0003072 1.88757e-11 0 37.2809 180 180 616 43.6 -12.895 1.2895
0.0003073 1.88757e-11 0 37.4048 180 180 616.864 43.6864 -12.8077 1.28077
0.0003074 1.88757e-11 0 37.5279 180 180 617.719 43.7719 -12.7202 1.27202
0.0003075 1.88757e-11 0 37.65 180 180 618.564 43.8564 -12.6326 1.26326
0.0003076 1.88757e-11 0 37.7713 180 180 619.399 43.94 -12.5448 1.25448
0.0003077 1.88757e-11 0 37.8917 180 180 620.226 44.0226 -12.4569 1.24569
0.0003078 1.88757e-11 0 38.0112 180 180 621.042 44.1042 -12.3687 1.23687
0.0003079 1.88757e-11 0 38.1299 180 180 621.849 44.1849 -12.2804 1.22804
0.000308 1.88757e-11 0 38.2476 180 180 622.647 44.2647 -12.192 1.2192
0.0003081 1.88757e-11 0 38.3645 180 180 623.435 44.3435 -12.1034 1.21034
0.0003082 1.88757e-11 0 38.4804 180 180 624.213 44.4213 -12.0146 1.20146
0.0003083 1.88757e-11 0 38.5955 180 180 624.982 44.4982 -11.9257 1.19257
0.0003084 1.88757e-11 0 38.7097 180 180 625.741 44.5741 -11.8366 1.18366
0.0003085 1.88757e-11 0 38.823 180 180 626.491 44.6491 -11.7474 1.17474
0.0003086 1.88757e-11 0 38.9354 180 180 627.231 44.7231 -11.658 1.1658
0.0003087 1.88757e-11 0 39.0469 180 180 627.961 44.7961 -11.5685 1.15685
0.0003088 1.88757e-11 0 39.1575 180 180 628.682 44.8682 -11.4788 1.14788
0.0003089 1.88757e-11 0 39.2672 180 180 629.393 44.9393 -11.389 1.1389
0.000309 1.88757e-11 0 39.376 180 180 630.095 45.0095 -11.2991 1.12991
0.0003091 1.88757e-11 0 39.4839 180 180 630.787 45.0787 -11.209 1.1209
0.0003092 1.88757e-11 0 39.5909 180 180 631.469 45.1469 -11.1188 1.11188
0.0003093 1.88757e-11 0 39.697 180 180 632.142 45.2142 -11.0284 1.10284
0.0003094 1.88757e-11 0 39.8022 180 180 632.805 45.2805 -10.9379 1.09379
0.0003095 1.88757e-11 0 39.9065 180 180 633.458 45.3458 -10.8473 1.08473
0.0003096 1.88757e-11 0 40.0099 180 180 634.102 45.4102 -10.7565 1.07565
0.0003097 1.88757e-11 0 40.1124 180 180 634.736 45.4736 -10.6657 1.06657
0.0003098 1.88757e-11 0 40.2139 180 180 635.361 45.5361 -10.5746 1.05746
0.0003099 1.88757e-11 0 40.3146 180 180 635.976 45.5976 -10.4835 1.04835
0.00031 1.88757e-11 0 40.4143 180 180 636.581 45.6581 -10.3923 1.03923
0.0003101 1.88757e-11 0 40.5131 180 180 637.177 45.7177 -10.3009 1.03009
0.0003102 1.88757e-11 0 40.611 180 180 637.763 45.7763 -10.2094 1.02094
0.0003103 1.88757e-11 0 40.708 180 180 638.339 45.8339 -10.1178 1.01178
0.0003104 1.88757e-11 0 40.8041 180 180 638.905 45.8905 -10.026 1.0026
0.0003105 1.88757e-11 0 40.8993 180 180 639.462 45.9462 -9.93421 0.993421
0.0003106 1.88757e-11 0 40.9935 180 180 640.01 46.001 -9.84227 0.984227
0.0003107 1.88757e-11 0 41.0868 180 180 640.547 46.0547 -9.75021 0.975021
0.0003108 1.88757e-11 0 41.1792 180 180 641.075 46.1075 -9.65805 0.965805
0.0003109 1.88757e-11 0 41.2707 180 180 641.593 46.1593 -9.56578 0.956578
0.000311 1.88757e-11 0 41.3613 180 180 642.102 46.2102 -9.47341 0.947341
0.0003111 1.88757e-11 0 41.4509 180 180 642.601 46.2601 -9.38094 0.938094
0.0003112 1.88757e-11 0 41.5396 180 180 643.09 46.309 -9.28837 0.928837
0.0003113 1.88757e-11 0 41.6274 180 180 643.57 46.357 -9.19571 0.919571
0.0003114 1.88757e-11 0 41.7143 180 180 644.04 46.404 -9.10294 0.910294
0.0003115 1.88757e-11 0 41.8002 180 180 644.5 46.45 -9.01009 0.901009
0.0003116 1.88757e-11 0 41.8852 180 180 644.951 46.4951 -8.91715 0.891715
0.0003117 1.88757e-11 0 41.9693 180 180 645.391 46.5391 -8.82411 0.882411
0.0003118 1.88757e-11 0 42.0524 180 180 645.823 46.5823 -8.73099 0.873099
0.0003119 1.88757e-11 0 42.1346 180 180 646.244 46.6244 -8.63778 0.863778
0.000312 1.88757e-11 0 42.2159 180 180 646.656 46.6656 -8.54449 0.854449
0.0003121 1.88757e-11 0 42.2962 180 180 647.058 46.7058 -8.45112 0.845112
0.0003122 1.88757e-11 0 42.3757 180 180 647.451 46.7451 -8.35767 0.835767
0.0003123 1.88757e-11 0 42.4541 180 180 647.834 46.7834 -8.26414 0.826414
0.0003124 1.88757e-11 0 42.5317 180 180 648.207 46.8207 -8.17054 0.817054
0.0003125 1.88757e-11 0 42.6083 180 180 648.57 46.857 -8.07686 0.807686
0.0003126 1.88757e-11 0 42.684 180 180 648.924 46.8924 -7.98311 0.798311
0.0003127 1.88757e-11 0 42.7587 180 180 649.268 46.9268 -7.88929 0.788929
0.0003128 1.88757e-11 0 42.8326 180 180 649.603 46.9603 -7.7954 0.77954
0.0003129 1.88757e-11 0 42.9054 180 180 649.928 46.9928 -7.70145 0.770145
0.000313 1.88757e-11 0 42.9774 180 180 650.243 47.0243 -7.60743 0.760743
0.0003131 1.88757e-11 0 43.0484 180 180 650.549 47.0549 -7.51336 0.751336
0.0003132 1.88757e-11 0 43.1184 180 180 650.845 47.0845 -7.41922 0.741922
0.0003133 1.88757e-11 0 43.1875 180 180 651.131 47.1131 -7.32502 0.732502
0.0003134 1.88757e-11 0 43.2557 180 180 651.408 47.1408 -7.23076 0.723076
0.0003135 1.88757e-11 0 43.323 180 180 651.675 47.1675 -7.13646 0.713646
0.0003136 1.88757e-11 0 43.3893 180 180 651.932 47.1932 -7.0421 0.70421
0.0003137 1.88757e-11 0 43.4546 180 180 652.18 47.218 -6.94768 0.694768
0.0003138 1.88757e-11 0 43.519 180 180 652.418 47.2418 -6.85323 0.685323
0.0003139 1.88757e-11 0 43.5825 180 180 652.646 47.2646 -6.75872 0.675872
0.000314 1.88757e-11 0 43.645 180 180 652.865 47.2865 -6.66417 0.666417
0.0003141 1.88757e-11 0 43.7066 180 180 653.074 47.3074 -6.56957 0.656957
0.0003142 1.88757e-11 0 43.7673 180 180 653.274 47.3274 -6.47494 0.647494
0.0003143 1.88757e-11 0 43.827 180 180 653.464 47.3464 -6.38026 0.638026
0.0003144 1.88757e-11 0 43.8858 180 180 653.645 47.3645 -6.28555 0.628555
0.0003145 1.88757e-11 0 43.9436 180 180 653.816 47.3816 -6.19081 0.619081
0.0003146 1.88757e-11 0 44.0004 180 180 653.977 47.3977 -6.09603 0.609603
0.0003147 1.88757e-11 0 44.0564 180 180 654.129 47.4129 -6.00122 0.600122
0.0003148 1.88757e-11 0 44.1114 180 180 654.271 47.4271 -5.90638 0.590638
0.0003149 1.88757e-11 0 44.1654 180 180 654.403 47.4403 -5.81151 0.581151
0.000315 1.88757e-11 0 44.2185 180 180 654.526 47.4526 -5.71662 0.571662
0.0003151 1.88757e-11 0 44.2707 180 180 654.64 47.464 -5.6217 0.56217
0.0003152 1.88757e-11 0 44.3219 180 180 654.744 47.4744 -5.52676 0.552676
0.0003153 1.88757e-11 0 44.3721 180 180 654.838 47.4838 -5.4318 0.54318
0.0003154 1.88757e-11 0 44.4215 180 180 654.923 47.4923 -5.33683 0.533683
0.0003155 1.88757e-11 0 44.4698 180 180 654.998 47.4998 -5.24184 0.524184
0.0003156 1.88757e-11 0 44.5173 180 180 655.064 47.5064 -5.14683 0.514683
0.0003157 1.88757e-11 0 44.5637 180 180 655.12 47.512 -5.05181 0.505181
0.0003158 1.88757e-11 0 44.6093 180 180 655.167 47.5167 -4.95678 0.495678
0.0003159 1.88757e-11 0 44.6539 180 180 655.204 47.5204 -4.86175 0.486175
0.000316 1.88757e-11 0 44.6975 180 180 655.232 47.5232 -4.7667 0.47667
0.0003161 1.88757e-11 0 44.7402 180 180 655.251 47.5251 -4.67165 0.467165
0.0003162 1.88757e-11 0 44.782 180 180 655.26 47.526 -4.5766 0.45766
0.0003163 1.88757e-11 0 44.8228 180 180 655.259 47.5259 -4.48155 0.448155
0.0003164 1.88757e-11 0 44.8626 180 180 655.249 47.5249 -4.3865 0.43865
0.0003165 1.88757e-11 0 44.9016 180 180 655.229 47.5229 -4.29145 0.429145
0.0003166 1.88757e-11 0 44.9395 180 180 655.2 47.52 -4.19641 0.419641
0.0003167 1.88757e-11 0 44.9766 180 180 655.162 47.5162 -4.10137 0.410137
0.0003168 1.88757e-11 0 45.0127 180 180 655.114 47.5114 -4.00635 0.400635
0.0003169 1.88757e-11 0 45.0478 180 180 655.057 47.5057 -3.91133 0.391133
0.000317 1.88757e-11 0 45.082 180 180 654.991 47.4991 -3.81632 0.381632
0.0003171 1.88757e-11 0 45.1153 180 180 654.915 47.4915 -3.72133 0.372133
0.0003172 1.88757e-11 0 45.1476 180 180 654.83 47.483 -3.62636 0.362636
0.0003173 1.88757e-11 0 45.1789 180 180 654.735 47.4735 -3.5314 0.35314
0.0003174 1.88757e-11 0 45.2094 180 180 654.631 47.4631 -3.43647 0.343647
0.0003175 1.88757e-11 0 45.2388 180 180 654.518 47.4518 -3.34155 0.334155
0.0003176 1.88757e-11 0 45.2674 180 180 654.395 47.4395 -3.24666 0.324666
0.0003177 1.88757e-11 0 45.295 180 180 654.263 47.4263 -3.15179 0.315179
0.0003178 1.88757e-11 0 45.3216 180 180 654.122 47.4122 -3.05696 0.305696
0.0003179 1.88757e-11 0 45.3473 180 180 653.971 47.3971 -2.96215 0.296215
0.000318 1.88757e-11 0 45.3721 180 180 653.811 47.3811 -2.86737 0.286737
0.0003181 1.88757e-11 0 45.3959 180 180 653.642 47.3642 -2.77262 0.277262
0.0003182 1.88757e-11 0 45.4188 180 180 653.464 47.3464 -2.67791 0.267791
0.0003183 1.88757e-11 0 45.4408 180 180 653.276 47.3276 -2.58324 0.258324
0.0003184 1.88757e-11 0 45.4618 180 180 653.079 47.3079 -2.4886 0.24886
0.0003185 1.88757e-11 0 45.4819 180 180 652.873 47.2873 -2.39401 0.239401
0.0003186 1.88757e-11 0 45.501 180 180 652.658 47.2658 -2.29945 0.229945
0.0003187 1.88757e-11 0 45.5192 180 180 652.433 47.2433 -2.20495 0.220495
0.0003188 1.88757e-11 0 45.5365 180 180 652.199 47.2199 -2.11048 0.211048
0.0003189 1.88757e-11 0 45.5528 180 180 651.957 47.1957 -2.01607 0.201607
0.000319 1.88757e-11 0 45.5682 180 180 651.705 47.1705 -1.9217 0.19217
0.0003191 1.88757e-11 0 45.5826 180 180 651.443 47.1443 -1.82739 0.182739
0.0003192 1.88757e-11 0 45.5961 180 180 651.173 47.1173 -1.73312 0.173312
0.0003193 1.88757e-11 0 45.6087 180 180 650.894 47.0894 -1.63892 0.163892
0.0003194 1.88757e-11 0 45.6203 180 180 650.605 47.0605 -1.54477 0.154477
0.0003195 1.88757e-11 0 45.6311 180 180 650.308 47.0308 -1.45068 0.145068
0.0003196 1.88757e-11 0 45.6408 180 180 650.001 47.0001 -1.35665 0.135665
0.0003197 1.88757e-11 0 45.6497 180 180 649.685 46.9685 -1.26268 0.126268
0.0003198 1.88757e-11 0 45.6576 180 180 649.361 46.9361 -1.16877 0.116877
0.0003199 1.88757e-11 0 45.6646 180 180 649.027 46.9027 -1.07493 0.107493
0.00032 1.88757e-11 0 45.6706 180 180 648.684 46.8684 -0.981162 0.0981162
0.0003201 1.88757e-11 0 45.6758 180 180 648.332 46.8332 -0.88746 0.088746
0.0003202 1.88757e-11 0 45.68 180 180 647.972 46.7972 -0.79383 0.079383
0.0003203 1.88757e-11 0 45.6832 180 180 647.602 46.7602 -0.700273 0.0700273
0.0003204 1.88757e-11 0 45.6856 180 180 647.223 46.7223 -0.60679 0.060679
0.0003205 1.88757e-11 0 45.687 180 180 646.836 46.6836 -0.513384 0.0513384
0.0003206 1.88757e-11 0 45.6875 180 180 646.439 46.6439 -0.420057 0.0420057
0.0003207 1.88757e-11 0 45.6871 180 180 646.034 46.6034 -0.326809 0.0326809
0.0003208 1.88757e-11 0 45.6857 180 180 645.619 46.562 -0.233644 0.0233644
0.0003209 1.88757e-11 0 45.6835 180 180 645.196 46.5196 -0.140563 0.0140563
0.000321 1.88757e-11 0 45.6803 180 180 644.763 46.4763 -0.0475666 0.00475666
0.0003211 1.88757e-11 0 45.6763 180 180 644.186 46.4186 0.0453284 -0.00453284
0.0003212 1.88757e-11 0 45.6717 180 180 643.237 46.3237 0.138071 -0.0138071
0.0003213 1.88757e-11 0 45.6671 180 180 641.499 46.1499 0.230544 -0.0230544
0.0003214 1.88757e-11 0 45.6625 180 180 638.78 45.878 0.322572 -0.0322572
0.0003215 1.88757e-11 0 45.6579 180 180 635.099 45.5099 0.41396 -0.041396
0.0003216 1.88757e-11 0 45.6533 180 180 630.506 45.0506 0.50452 -0.050452
0.0003217 1.88757e-11 0 45.6488 180 180 625.013 44.5013 0.594072 -0.0594072
0.0003218 1.88757e-11 0 45.6442 180 180 618.631 43.8631 0.682437 -0.0682437
0.0003219 1.88757e-11 0 45.6396 180 180 611.371 43.1371 0.769437 -0.0769437
0.000322 1.88757e-11 0 45.6351 180 180 603.25 42.325 0.854899 -0.0854899
0.0003221 1.88757e-11 0 45.6305 180 180 594.282 41.4282 0.938652 -0.0938652
0.0003222 1.88757e-11 0 45.6259 180 180 584.486 40.4486 1.02053 -0.102053
0.0003223 1.88757e-11 0 45.6214 180 180 573.882 39.3882 1.10037 -0.110037
0.0003224 1.88757e-11 0 45.6168 180 180 562.49 38.249 1.178 -0.1178
0.0003225 1.88757e-11 0 45.6123 180 180 550.333 37.0333 1.25329 -0.125329
0.0003226 1.88757e-11 0 45.6077 180 180 537.437 35.7437 1.32606 -0.132606
0.0003227 1.88757e-11 0 45.6031 180 180 523.825 34.3825 1.39619 -0.139619
0.0003228 1.88757e-11 0 45.5986 180 180 509.527 32.9527 1.46352 -0.146352
0.0003229 1.88757e-11 0 45.594 180 180 494.569 31.4569 1.52793 -0.152793
0.000323 1.88757e-11 0 45.5895 180 180 478.983 29.8983 1.58929 -0.158929
0.0003231 1.88757e-11 0 45.5849 180 180 462.8 28.28 1.64747 -0.164747
0.0003232 1.88757e-11 0 45.5803 180 180 446.05 26.605 1.70235 -0.170235
0.0003233 1.88757e-11 0 45.5758 180 180 428.77 24.877 1.75383 -0.175383
0.0003234 1.88757e-11 0 45.5712 180 180 410.991 23.0991 1.80181 -0.180181
0.0003235 1.88757e-11 0 45.5667 180 180 392.751 21.2751 1.84618 -0.184618
0.0003236 1.88757e-11 0 45.5621 180 180 374.086 19.4086 1.88687 -0.188687
0.0003237 1.88757e-11 0 45.5576 180 180 355.033 17.5033 1.92378 -0.192378
0.0003238 1.88757e-11 0 45.553 180 180 335.63 15.563 1.95685 -0.195685
0.0003239 1.88757e-11 0 45.5484 180 180 315.915 13.5915 1.986 -0.1986
0.000324 1.88757e-11 0 45.5439 180 180 295.93 11.593 2.01119 -0.201119
0.0003241 1.88757e-11 0 45.5393 180 180 275.712 9.57119 2.03235 -0.203235
0.0003242 1.88757e-11 0 45.5348 180 180 255.303 7.53029 2.04945 -0.204945
0.0003243 1.88757e-11 0 45.5302 180 180 234.743 5.47434 2.06246 -0.206246
0.0003244 1.88757e-11 0 45.5257 180 180 214.074 3.40744 2.07134 -0.207134
0.0003245 1.88757e-11 0 45.5211 180 180 193.337 1.33373 2.07608 -0.207608
0.0003246 1.88757e-11 0 45.5166 180 180 172.574 -0.742642 2.07667 -0.207667
0.0003247 1.88757e-11 0 45.512 180 180 151.825 -2.81753 2.07311 -0.207311
0.0003248 1.88757e-11 0 45.5075 180 180 131.132 -4.88679 2.0654 -0.20654
0.0003249 1.88757e-11 0 45.5029 180 180 110.537 -6.94628 2.05357 -0.205357
0.000325 1.88757e-11 0 45.4984 180 180 90.0812 -8.99188 2.03763 -0.203763
0.0003251 1.88757e-11 0 45.4938 180 180 69.8049 -11.0195 2.01762 -0.201762
0.0003252 1.88757e-11 0 45.4893 180 180 49.7489 -13.0251 1.99358 -0.199358
0.0003253 1.88757e-11 0 45.4847 180 180 29.9533 -15.0047 1.96555 -0.196555
0.0003254 1.88756e-11 0 45.4802 180 180 10.4576 -16.9542 1.93359 -0.193359
0.0003255 -7.28903 0 45.4756 180.015 180 -7.95602 -18.7971 1.75206 -0.189784
0.0003256 -23.6442 0 45.4711 180.047 180 -24.3407 -20.4388 1.38572 -0.18586
0.0003257 -36.0203 0 45.4665 180.072 180 -36.7273 -21.6799 1.09608 -0.181648
0.0003258 -45.7603 0 45.462 180.092 180 -46.4732 -22.6565 0.856942 -0.177215
0.0003259 -53.3241 0 45.4574 180.107 180 -54.0408 -23.4147 0.659594 -0.172608
0.000326 -59.0921 0 45.4529 180.118 180 -59.8114 -23.993 0.496826 -0.167867
0.0003261 -63.3792 0 45.4483 180.127 180 -64.1003 -24.4227 0.362667 -0.163025
0.0003262 -66.4461 0 45.4438 180.133 180 -67.1684 -24.7301 0.252176 -0.15811
0.0003263 -68.5085 0 45.4393 180.137 180 -69.2315 -24.9368 0.161263 -0.153143
0.0003264 -69.7446 0 45.4347 180.139 180 -70.468 -25.0608 0.0865433 -0.148143
0.0003265 -70.3021 0 45.4302 180.141 180 -71.0257 -25.1166 0.0252162 -0.143126
0.0003266 -70.303 0 45.4256 180.141 180 -71.0266 -25.1167 -0.0250352 -0.138102
0.0003267 -69.8482 0 45.4211 180.14 180 -70.5717 -25.0711 -0.0661282 -0.133084
0.0003268 -69.0213 0 45.4165 180.138 180 -69.7445 -24.9883 -0.0996489 -0.128078
0.0003269 -67.8912 0 45.412 180.136 180 -68.6139 -24.875 -0.12691 -0.123091
0.000327 -66.5149 0 45.4075 180.133 180 -67.2372 -24.737 -0.148996 -0.11813
0.0003271 -64.9396 0 45.4029 180.13 180 -65.6613 -24.5791 -0.166807 -0.113199
0.0003272 -63.2043 0 45.3984 180.126 180 -63.9253 -24.4052 -0.181085 -0.1083
0.0003273 -61.3411 0 45.3938 180.123 180 -62.0614 -24.2184 -0.192445 -0.103438
0.0003274 -59.3767 0 45.3893 180.119 180 -60.0961 -24.0215 -0.201396 -0.0986138
0.0003275 -57.3329 0 45.3848 180.115 180 -58.0514 -23.8166 -0.208358 -0.0938299
0.0003276 -55.2278 0 45.3802 180.11 180 -55.9454 -23.6056 -0.213679 -0.0890877
0.0003277 -53.0765 0 45.3757 180.106 180 -53.7931 -23.3899 -0.217648 -0.0843882
0.0003278 -50.8912 0 45.3711 180.102 180 -51.6067 -23.1709 -0.220502 -0.0797321
0.0003279 -48.682 0 45.3666 180.097 180 -49.3964 -22.9494 -0.222439 -0.0751201
0.000328 -46.4573 0 45.3621 180.093 180 -47.1706 -22.7264 -0.223621 -0.0705525
0.0003281 -44.224 0 45.3575 180.088 180 -44.936 -22.5024 -0.224183 -0.0660296
0.0003282 -41.9877 0 45.353 180.084 180 -42.6984 -22.2782 -0.224238 -0.0615516
0.0003283 -39.7529 0 45.3485 180.08 180 -40.4623 -22.0542 -0.223875 -0.0571183
0.0003284 -37.5236 0 45.3439 180.075 180 -38.2315 -21.8307 -0.223173 -0.0527298
0.0003285 -35.3027 0 45.3394 180.071 180 -36.0091 -21.608 -0.222195 -0.048386
0.0003286 -33.0928 0 45.3349 180.066 180 -33.7976 -21.3864 -0.220991 -0.0440865
