t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 jLA jLB jLC
0.00048 5 -4.35885 -4.32906 -4.30734 0 1 0 -0.465069 0 3.13647 -3.13647 1.54665 1 2.09097 -4.99469 0.333968 5.63825 -4.91879 -4.35885 -4.99469 -4.99469 -5 0.910322 1.40749 -0.338849 4.38183 4.99957 4.30166 4.9631 4.33199 5.01258 0.00467942 5.05077e-05 1.00997e-09 -0.0016714 -0.00360154 0.00627294
0.0005 5 -4.9107 -3.31568 -2.60543 0 1 0 -0.185984 0 3.17736 -3.17736 0.630833 1 -71.7865 -5.73712 4.51288 -76.3669 -1.67652 -4.9107 -5.73712 -5.73712 -5 0.546319 -3.97672 -2.80774 4.85191 4.9997 24.1663 -2461.86 3.83853 -2.35794 0.00495535 -0.0678456 1.00693e-09 -0.00199137 -0.00336334 0.00635472
0.00052 5 -4.24148 -4.33438 15.8674 0 1 0 0.0890916 0 3.18344 -3.18344 3.81158 1 8.61079 4.99234 37.5755 4.91751 85.9523 -4.24148 4.99234 4.99234 -5 1.11616 7.91593 0.0569274 2.92663 8.61909 7.91637 4.33318 -16.8487 -0.0204628 0.00462074 0.00888259 0.118384 -0.00227253 -0.00309435 0.00636688
0.00054 5 -4.33438 -5.80413 -4.32906 0 1 0 0.355986 0 3.15549 -3.15549 3.29854 1 4.99595 4.96831 4.90334 -18.369 5.84826 -4.33438 4.96831 4.96831 -5 2.53573 4.00769 -0.172933 2.5363 1.74204 4.51562 10.7645 4.16955 5.15752 0.00466719 0.00897188 0.0153616 -0.00251148 -0.0027995 0.00631098
0.00056 5 -4.31092 -2.95049 -4.32906 0 1 0 0.610761 0 3.09478 -3.09478 4.13985 1 1.68801 4.62437 3.38699 -62.6596 -0.719966 -4.31092 4.62437 4.62437 -5 3.38991 -1.04707 3.0186 4.2364 4.99993 1.5411 1.97574 4.20513 4.99914 0.00465546 0.00894934 2.15249e-11 -0.00270554 -0.00248402 0.00618956
0.00058 5 -4.33438 -12.0276 -4.24148 0 1 0 0.849761 0 3.00306 -3.00306 12.9535 1 48.2874 13.8542 4.68433 -12.7212 4.37761 -4.33438 13.8542 13.8542 -5 12.2563 48.2299 3.93347 12.2514 13.2026 48.2134 48.7094 4.23704 4.99994 0.00466719 0.00897188 -0.000580163 -0.00285282 -0.0021533 0.00600612
0.0006 5 -4.33438 -28.3489 -4.24148 0 1 0 1.06967 0 2.88252 -2.88252 4.21289 1 56.2796 5.91337 -12.0539 -29.0711 4.96335 -4.33438 5.91337 5.91337 -5 3.54771 56.2247 0.48769 4.43403 5.15437 56.2097 4.82924 4.73396 1.73581 0.00466719 0.00897188 -0.0388871 -0.00295219 -0.00181285 0.00576504
0.00062 5 -4.33529 -3.86396 -4.27943 0 1 0 1.26754 0 2.73574 -2.73574 3.07522 1 -4.34672 4.98929 1.22654 8.44744 -2.74266 -4.33529 4.98929 4.98929 -5 -8.58135e+11 -3.84267 -0.617287 2.36929 4.23547 -1.3439e+16 -3.22898 4.12027 169.412 0.00466765 0.00878284 0.0244877 -0.00300328 -0.0014682 0.00547148
0.00064 5 -4.37196 -4.33438 -4.35847 0 1 0 1.44085 0 2.56566 -2.56566 -6.5211 1 -15.7691 -5.02364 -2.53752 -0.735032 -4.99091 -4.37196 -5.02364 -5.02364 -5 -0.627564 -0.665516 -2.36877 4.40248 5.1585 4.37103 2.40369 4.80327 3.66895 0.00468598 -0.00169416 1.00023e-11 -0.0030065 -0.00112481 0.00513131
0.00066 5 -4.31092 -4.39574 -4.24148 0 1 0 1.58752 0 2.37547 -2.37547 2.48575 1 -4.97199 1.10722 3.21742 -5.08101 5.05656 -4.31092 1.10722 1.10722 -5 1.79443 -0.60459 0.870544 4.26669 4.99982 4.37927 132.158 2.64757 10.4767 0.00465546 0.00894934 1.00409e-09 -0.00296299 -0.000787958 0.00475095
0.00068 5 -1.39461 -4.33438 -4.33392 0 1 0 1.70592 0 2.16865 -2.16865 -1.06505 1 -11.9241 -2.30465 -0.0745202 4.96447 -5.09048 -1.39461 -2.30465 -2.30465 -5 -1.53283 -0.665185 -0.757526 2.04413 -2.0875 4.98225 4.27091 4.34181 5.01624 0.00319731 -0.0114203 1.63566e-07 -0.00287457 -0.000462725 0.00433729
0.0007 5 -4.24148 -4.33438 -4.3216 0 1 0 1.79493 0 1.94879 -1.94879 4.6787 1 -10.4745 4.96938 -0.0139583 4.99995 -4.98624 -4.24148 4.96938 4.96938 -5 2.76458 -0.665185 -0.675912 3.1088 3.9745 4.98225 4.30582 4.34772 4.97228 0.00462074 0.0088826 0.0643237 -0.00274372 -0.000153867 0.00389759
0.00072 5 -4.62814 -4.33438 -4.34542 0 1 0 1.85387 0 1.71965 -1.71965 -5.57863 1 -9.58728 -5.29763 0.000731043 4.96666 -4.94766 -4.62814 -5.29763 -5.29763 -5 -0.371427 -0.665185 -0.623677 4.57735 5.38908 4.98225 4.27364 4.37646 4.4253 0.00481407 -0.0101733 -0.0130932 -0.00257352 0.000134227 0.0034393
0.00074 5 -4.59062 -4.25466 2.82384 0 1 0 1.8826 0 1.485 -1.485 -4.10805 1 -8.50244 -5.26479 4.46792 4.97229 3.96345 -4.59062 -5.26479 -5.26479 -5 -0.623653 0.489889 -0.120946 4.98199 8.56227 -36.9867 1.74021 9.92755e+08 1.00568 0.00479531 -0.0104392 -0.0203811 -0.00236759 0.000397599 0.00297
0.00076 5 -4.43371 -2.59239 -2.16336 0 1 0 1.88139 0 1.24862 -1.24862 -3.53823 1 -2.14067 -5.15421 -1.18257 -1.65003 -0.715109 -4.43371 -5.15421 -5.15421 -5 -0.561593 -3.11307 -4.49589 4.48554 4.2525 1.81452e+15 -2.81361 -768814 -4.37234 0.00471685 -0.0102943 -0.0206692 -0.00213001 0.000632773 0.00249724
0.00078 5 -4.33438 -4.32065 -4.33407 0 1 0 1.85102 0 1.01422 -1.01422 4.96192 1 6.84785 3.00031 -0.0259599 -4.96131 4.92438 -4.33438 3.00031 3.00031 -5 4.25329 6.16023 -0.647734 4.27364 4.99691 6.16039 4.46024 4.37909 4.27752 0.00466719 0.00897188 1.07277e-09 -0.00186524 0.000836796 0.00202845
0.0008 5 -2.80915 -4.32693 -4.33438 0 1 0 1.79267 0 0.7854 -0.7854 -1.53042 1 -6.09876 5.03877 -5.98613 -3.81326 -8.11414 -2.80915 5.03877 5.03877 -5 -2.40907 -0.672746 -6.69871 -2.52885 -2.00509 4.38122 4.52935 4.29069 6.72068 0.00390457 2.56737 2.72451 -0.00157807 0.00100727 0.0015708
0.00082 5 -4.01019 -1.30717 156.453 0 1 0 1.70794 0 0.565562 -0.565562 2.29842 1 -4.04168 -4.75282 98.2414 -2.17914 198.662 -4.01019 -4.75282 -4.75282 -5 2.63397e+14 -1.54906 -4.90396 4.88491e+13 2.07048e+13 0.0113037 -1.7346 755166 -4.77233 0.0045051 0.19286 -0.00914708 -0.00127351 0.00114238 0.00113112
0.00084 5 -6.33071 -4.33438 -4.33438 0 1 0 1.5988 0 0.357898 -0.357898 3.75389 1 -9.9911 -7.00603 1.54226 4.96724 -1.83786 -6.33071 -7.00603 -7.00603 -5 -532815 -0.665185 0.877075 4.32954 5 4.91812 4.2742 4.353 4.99967 0.00566535 -0.0113307 1.00012e-09 -0.000956702 0.00124091 0.000715795
0.00086 5 3.28945 -4.33438 -4.33438 0 1 0 1.46755 0 0.165331 -0.165331 6.71091 1 -8.65776 2.23893 2.54241 4.98896 0.140722 3.28945 2.23893 2.23893 -5 2.57688 -0.665185 1.87723 -34580 95627.6 4.98225 4.29502 4.353 4.99956 0.000855276 -0.103039 -0.00209215 -0.00063288 0.00130222 0.000330661
0.00088 5 -4.31092 -4.27983 -4.32939 0 1 0 1.31676 0 -0.00952418 0.00952418 -3.64653 1 -15.2693 -3.67764 -6.1103 -3.06108 -9.24191 -4.31092 -3.67764 -3.67764 -5 -1.6918 -16.0276 -6.76457 5.04195 2.71028 3.62601e+12 -2.59821e+09 4.32924 4.96392 0.00465546 0.00894934 5.32438e-08 -0.000307239 0.00132629 -1.90484e-05
0.0009 5 -4.34811 -4.24148 -4.33438 0 1 0 1.14927 0 -0.164391 0.164391 4.99997 1 1.70011 -4.96483 4.99793 5.03351 4.9398 -4.34811 -4.96483 -4.96483 -5 4.32937 0.806015 4.33297 4.35093 4.99956 1.28806e+15 1.9686 4.33302 4.33425 0.00467406 0.00393933 1.01e-09 1.51228e-05 0.00131366 -0.000328782
0.00092 5 -4.33438 -4.32906 -4.3459 0 1 0 0.968076 0 -0.29736 0.29736 -2.5057 1 4.72314 4.9963 -2.49612 0.112338 -5.10459 -4.33438 4.9963 4.9963 -5 -0.758519 4.09309 -0.677188 4.71182 4.23602 4.29117 4.9997 4.31228 9.61226 0.00466719 0.00897188 0.00833823 0.000329284 0.00126544 -0.00059472
0.00094 5 -1.98968 -4.33438 -2.55172 0 1 0 0.776338 0 -0.406909 0.406909 1.65514 1 8.02305 -0.426415 -1.98149 5.00493 -1.56748 -1.98968 -0.426415 -0.426415 -5 -5.08379 7.32815 -3.05946 4.39254 -4.9486 7.32847 4.24861 3.9284 -2.65556 0.00349484 20.9584 20.9538 0.000630571 0.00118325 -0.000813819
0.00096 5 -4.33438 -4.32911 -4.33438 0 1 0 0.57729 0 -0.491917 0.491917 5.72868 1 -1.00173 5.38851 -0.017467 -4.9475 4.93051 -4.33438 5.38851 5.38851 -5 5.0298 -0.670456 -0.643114 5.0261 4.25537 4.37787 4.943 4.37522 4.28275 0.00466719 0.00897188 0.0262035 0.000914627 0.00106921 -0.000983835
0.00098 5 -4.33438 -4.31092 -4.3314 0 1 0 0.374202 0 -0.551671 0.551671 2.29918 1 5.02748 4.99232 -1.51791 1.98608 -5.0219 -4.33438 4.99232 4.99232 -5 1.54069 4.32295 -0.66865 7.43784e+11 4.23562 4.33115 4.27383 4.33032 4.53151 0.00466719 0.00897188 0.0175153 0.00117747 0.000925873 -0.00110334
0.001 5 -4.24096 -4.35737 -4.29397 0 1 0 0.170326 0 -0.585867 0.585867 -7.21595 1 -1.76309 -4.997 -0.826192 -4.99019 -5.05614 -4.24096 -4.997 -4.997 -5 -0.759123 -0.644802 -1.5101 8.5835e+11 -2.84926e+12 4.38364 4.97894 4.27576 4.39403 0.00462048 0.0137019 -6.56065e-06 0.00141554 0.000756193 -0.00117173
0.00102 5 -4.33402 -4.33438 -4.33438 0 1 0 -0.0311561 0 -0.594607 0.594607 3.27485 1 2.33017 5.68714 4.85258 -0.80618 4.86407 -4.33402 5.68714 5.68714 -5 3.40287e+11 1.64256 4.38005 4.27992 5.0089 4.26073 5.01857 4.27148 4.4039 0.00466701 0.00904685 0.00826022 0.00162576 0.000563451 -0.00118921
