t 1 2 3 4 jK0200 jL1 jL2
3.76392 -2.95966 -0.295966 -4.814 -0.48171 0.158199 1.58199 1.13215
3.76991 -3.71825 -0.371825 -4.62715 -0.587744 0.200199 2.00199 1.04484
3.77589 -4.44306 -0.444306 -4.36474 -0.68451 0.239337 2.39337 0.938131
3.78188 -5.12089 -0.512089 -4.03044 -0.770481 0.274948 2.74948 0.813082
3.78786 -5.7389 -0.57389 -3.62917 -0.844301 0.306417 3.06417 0.67109
3.79384 -6.28482 -0.628482 -3.16699 -0.904805 0.333196 3.33196 0.51388
3.79983 -6.74719 -0.674719 -2.651 -0.951041 0.354809 3.54809 0.343487
3.80581 -7.11562 -0.711562 -2.08923 -0.982278 0.370865 3.70865 0.16223
3.8118 -7.38096 -0.738096 -1.49051 -0.998024 0.381062 3.81062 -0.0273125
3.81778 -7.53553 -0.753553 -0.864337 -0.99803 0.385194 3.85194 -0.222346
3.82376 -7.57326 -0.757326 -0.220718 -0.982297 0.383156 3.83156 -0.419893
3.82975 -7.48989 -0.748989 0.430016 -0.951072 0.374943 3.74943 -0.616844
3.83573 -7.28307 -0.728307 1.07736 -0.904849 0.360655 3.60655 -0.81
3.84172 -6.95246 -0.695246 1.71082 -0.844355 0.340492 3.40492 -0.99613
3.8477 -6.49981 -0.649981 2.32009 -0.770546 0.314756 3.14756 -1.17202
3.85368 -5.92895 -0.592895 2.89522 -0.684585 0.283839 2.83839 -1.33452
3.85967 -5.24585 -0.524585 3.42677 -0.587827 0.248225 2.48225 -1.48063
3.86565 -4.45852 -0.445852 3.90601 -0.481799 0.208476 2.08476 -1.60752
3.87164 -3.57696 -0.357696 4.32502 -0.368173 0.165226 1.65226 -1.71258
3.87762 -2.61303 -0.261303 4.67686 -0.24874 0.119169 1.19169 -1.79352
3.8836 -1.5803 -0.15803 4.95566 -0.125385 0.0710489 0.710489 -1.84835
3.88959 -0.493875 -0.0493875 5.15674 -5.2e-05 0.0216461 0.216461 -1.87547
3.89557 0.629839 0.0629839 5.27669 0.125282 -0.0282356 -0.282356 -1.87369
3.90156 1.77337 0.177337 5.31341 0.248639 -0.0777819 -0.777819 -1.84227
3.90754 2.91845 0.291845 5.26617 0.368076 -0.126182 -1.26182 -1.78092
3.91352 4.04631 0.404631 5.1356 0.481708 -0.172643 -1.72643 -1.68986
3.91951 5.13799 0.513799 4.92372 0.587743 -0.216402 -2.16402 -1.56977
3.92549 6.17465 0.617465 4.63384 0.684509 -0.256741 -2.56741 -1.42186
3.93148 7.13788 0.713788 4.27057 0.77048 -0.292995 -2.92995 -1.2478
3.93746 8.01008 0.801008 3.83973 0.8443 -0.324569 -3.24569 -1.04974
3.94344 8.77469 0.877469 3.34821 0.904805 -0.350943 -3.50943 -0.830277
3.94943 9.41657 0.941657 2.80392 0.95104 -0.371686 -3.71686 -0.592426
3.95541 9.92226 0.992226 2.21561 0.982277 -0.386458 -3.86458 -0.339571
3.9614 10.2802 1.02802 1.59275 0.998023 -0.395018 -3.95018 -0.0754231
3.96738 10.4812 1.04812 0.94534 0.99803 -0.397229 -3.97229 0.196033
3.97336 10.5182 1.05182 0.283792 0.982297 -0.393061 -3.93061 0.4706
3.97935 10.3869 1.03869 -0.381281 0.951073 -0.382586 -3.82586 0.743933
3.98533 10.0856 1.00856 -1.03923 0.90485 -0.365985 -3.65985 1.01161
3.99132 9.61547 0.961547 -1.67953 0.844357 -0.343539 -3.43539 1.2692
3.9973 8.98045 0.898045 -2.292 0.770547 -0.315624 -3.15624 1.51234
4.00328 8.18733 0.818733 -2.86692 0.684586 -0.282709 -2.82709 1.73681
4.00927 7.24564 0.724564 -3.39519 0.587829 -0.245343 -2.45343 1.9386
4.01525 6.1676 0.61676 -3.86854 0.481801 -0.204149 -2.04149 2.11398
4.02124 4.96794 0.496794 -4.27959 0.368175 -0.159812 -1.59812 2.25957
4.02722 3.66369 0.366369 -4.62201 0.248742 -0.113066 -1.13066 2.37243
4.0332 2.27398 0.227398 -4.89062 0.125387 -0.0646848 -0.646848 2.45007
4.03919 0.819747 0.0819747 -5.08145 5.4e-05 -0.0154656 -0.154656 2.49052
4.04517 -0.676615 -0.0676615 -5.19182 -0.12528 0.033783 0.33783 2.49239
4.05116 -2.19155 -0.219155 -5.22035 -0.248637 0.0822549 0.822549 2.45489
4.05714 -3.70076 -0.370076 -5.16702 -0.368074 0.12916 1.2916 2.37785
4.06312 -5.17954 -0.517954 -5.03313 -0.481706 0.173739 1.73739 2.26174
4.06911 -6.60326 -0.660326 -4.82127 -0.587741 0.215274 2.15274 2.10768
4.07509 -7.9477 -0.79477 -4.53529 -0.684507 0.253099 2.53099 1.91742
4.08108 -9.18953 -0.918953 -4.18021 -0.770478 0.286618 2.86618 1.69335
4.08706 -10.3067 -1.03067 -3.76214 -0.844299 0.315306 3.15306 1.43844
4.09304 -11.2787 -1.12787 -3.28818 -0.904804 0.338724 3.38724 1.15621
4.09903 -12.0871 -1.20871 -2.76627 -0.95104 0.356522 3.56522 0.850705
4.10501 -12.7161 -1.27161 -2.20507 -0.982277 0.368447 3.68447 0.526403
4.11099 -13.1521 -1.31521 -1.61382 -0.998023 0.374346 3.74346 0.188176
4.11698 -13.3849 -1.33849 -1.00215 -0.99803 0.374165 3.74165 -0.158795
4.12296 -13.4071 -1.34071 -0.379967 -0.982298 0.367956 3.67956 -0.5091
4.12895 -13.2149 -1.32149 0.242757 -0.951074 0.355868 3.55868 -0.857181
4.13493 -12.8078 -1.28078 0.856122 -0.904851 0.33815 3.3815 -1.19743
4.14091 -12.1889 -1.21889 1.45048 -0.844358 0.315141 3.15141 -1.52426
4.1469 -11.3649 -1.13649 2.01657 -0.770549 0.287268 2.87268 -1.83222
4.15288 -10.3458 -1.03458 2.54569 -0.684588 0.255035 2.55035 -2.11609
4.15887 -9.14513 -0.914513 3.02984 -0.58783 0.219013 2.19013 -2.37094
4.16485 -7.77949 -0.777949 3.4618 -0.481802 0.179834 1.79834 -2.59222
4.17083 -6.2685 -0.62685 3.8353 -0.368176 0.138177 1.38177 -2.7759
4.17682 -4.63445 -0.463445 4.14508 -0.248744 0.0947537 0.947537 -2.91846
4.1828 -2.90197 -0.290197 4.38697 -0.125389 0.0503014 0.503014 -3.017
4.18879 -1.09767 -0.109767 4.55796 -5.6e-05 0.0055657 0.055657 -3.06929
4.19477 0.750265 0.0750265 4.6562 0.125278 -0.0387105 -0.387105 -3.07383
4.20075 2.61254 0.261254 4.68108 0.248635 -0.0818 -0.818 -3.02987
4.20674 4.45922 0.445922 4.63316 0.368072 -0.123004 -1.23004 -2.9374
4.21272 6.26019 0.626019 4.51416 0.481704 -0.161662 -1.61662 -2.79725
4.21871 7.98569 0.798569 4.32697 0.58774 -0.197166 -1.97166 -2.61098
4.22469 9.60678 0.960678 4.0755 0.684506 -0.228969 -2.28969 -2.38096
4.23067 11.0958 1.10958 3.76468 0.770477 -0.25659 -2.5659 -2.11027
4.23666 12.427 1.2427 3.40031 0.844298 -0.27963 -2.7963 -1.80271
4.24264 13.5768 1.35768 2.98897 0.904803 -0.297768 -2.97768 -1.46271
4.24863 14.5242 1.45242 2.53792 0.951039 -0.310774 -3.10774 -1.09529
4.25461 15.2514 1.52514 2.05492 0.982277 -0.318506 -3.18506 -0.705975
4.26059 15.744 1.5744 1.54813 0.998023 -0.320916 -3.20916 -0.30071
4.26658 15.9909 1.59909 1.02599 0.99803 -0.318047 -3.18047 0.114223
4.27256 15.9854 1.59854 0.496998 0.982298 -0.31003 -3.1003 0.532314
4.27855 15.7245 1.57245 -0.0303519 0.951074 -0.297084 -2.97084 0.94692
4.28453 15.2093 1.52093 -0.547759 0.904851 -0.279508 -2.79508 1.35138
4.29051 14.4454 1.44454 -1.04723 0.844359 -0.257676 -2.57676 1.73911
4.2965 13.4421 1.34421 -1.52122 0.77055 -0.23203 -2.3203 2.10374
4.30248 12.2131 1.22131 -1.96274 0.684589 -0.20307 -2.0307 2.43919
4.30847 10.7756 1.07756 -2.36547 0.587832 -0.171345 -1.71345 2.73976
4.31445 9.15052 0.915052 -2.72383 0.481804 -0.137443 -1.37443 3.0003
4.32043 7.36219 0.736219 -3.03311 0.368178 -0.101978 -1.01978 3.2162
4.32642 5.43768 0.543768 -3.28947 0.248746 -0.0655836 -0.655836 3.38356
4.3324 3.40664 0.340664 -3.49003 0.125391 -0.0288949 -0.288949 3.4992
4.33839 1.30072 0.130072 -3.63289 5.8e-05 0.00745738 0.0745738 3.56075
4.34437 -0.84685 -0.084685 -3.7171 -0.125276 0.0428604 0.428604 3.56668
4.35035 -3.00187 -0.300187 -3.74273 -0.248634 0.0767295 0.767295 3.51636
4.35634 -5.12967 -0.512967 -3.71079 -0.36807 0.108518 1.08518 3.41004
4.36232 -7.19569 -0.719569 -3.62319 -0.481703 0.137727 1.37727 3.24888
4.36831 -9.16605 -0.916605 -3.48273 -0.587738 0.163912 1.63912 3.03495
4.37429 -11.0081 -1.10081 -3.29299 -0.684504 0.18669 1.8669 2.77118
4.38027 -12.6911 -1.26911 -3.05826 -0.770476 0.20575 2.0575 2.46131
4.38626 -14.1865 -1.41865 -2.78347 -0.844297 0.220848 2.20848 2.10989
4.39224 -15.4684 -1.54684 -2.47406 -0.904802 0.231821 2.31821 1.72215
4.39823 -16.5146 -1.65146 -2.13589 -0.951038 0.238579 2.38579 1.30397
4.40421 -17.3061 -1.73061 -1.77514 -0.982276 0.241111 2.41111 0.861764
4.41019 -17.8281 -1.78281 -1.39815 -0.998023 0.239483 2.39483 0.402385
4.41618 -18.0701 -1.80701 -1.01137 -0.99803 0.233832 2.33832 -0.0669842
4.42216 -18.0259 -1.80259 -0.6212 -0.982298 0.224368 2.24368 -0.538939
4.42815 -17.694 -1.7694 -0.233904 -0.951075 0.211362 2.11362 -1.00598
4.43413 -17.0776 -1.70776 0.14451 -0.904852 0.195144 1.95144 -1.46062
4.44011 -16.1846 -1.61846 0.508375 -0.84436 0.176095 1.76095 -1.89552
4.4461 -15.0271 -1.50271 0.852455 -0.770551 0.154639 1.54639 -2.30361
4.45208 -13.6221 -1.36221 1.17203 -0.684591 0.131232 1.31232 -2.6782
4.45807 -11.9904 -1.19904 1.46294 -0.587833 0.106357 1.06357 -3.01308
4.46405 -10.1566 -1.01566 1.72167 -0.481806 0.0805097 0.805097 -3.30266
4.47003 -8.14901 -0.814901 1.94537 -0.36818 0.0541917 0.541917 -3.542
4.47602 -5.9987 -0.59987 2.13189 -0.248748 0.0279003 0.279003 -3.72698
4.482 -3.73937 -0.373937 2.27978 -0.125393 0.00211902 0.0211902 -3.85431
4.48799 -1.40667 -0.140667 2.3883 -6e-05 -0.0226914 -0.226914 -3.92159
4.49397 0.962327 0.0962327 2.45741 0.125274 -0.0461015 -0.461015 -3.9274
4.49995 3.32974 0.332974 2.48776 0.248632 -0.0677202 -0.677202 -3.87129
4.50594 5.65751 0.565751 2.4806 0.368069 -0.0872023 -0.872023 -3.75378
4.51192 7.90797 0.790797 2.43777 0.481701 -0.104253 -1.04253 -3.57641
4.51791 10.0445 1.00445 2.36167 0.587736 -0.118635 -1.18635 -3.34168
4.52389 12.0323 1.20323 2.25511 0.684503 -0.130168 -1.30168 -3.05302
4.52987 13.8385 1.38385 2.12134 0.770475 -0.138734 -1.38734 -2.71476
4.53586 15.4331 1.54331 1.96389 0.844295 -0.144278 -1.44278 -2.33204
4.54184 16.7896 1.67896 1.78653 0.904801 -0.146806 -1.46806 -1.91073
4.54783 17.8851 1.78851 1.59317 0.951038 -0.146386 -1.46386 -1.45735
4.55381 18.7007 1.87007 1.38781 0.982276 -0.143142 -1.43142 -0.978995
4.55979 19.222 1.9222 1.17442 0.998023 -0.137254 -1.37254 -0.483156
4.56578 19.4396 1.94396 0.956891 0.998031 -0.128949 -1.28949 0.022345
4.57176 19.3485 1.93485 0.738948 0.982299 -0.118498 -1.18498 0.529499
4.57775 18.9491 1.89491 0.524096 0.951075 -0.106211 -1.06211 1.03024
4.58373 18.2465 1.82465 0.315551 0.904853 -0.0924244 -0.924244 1.51657
4.58971 17.2509 1.72509 0.1162 0.844361 -0.077498 -0.77498 1.9807
4.5957 15.9774 1.59774 -0.0714451 0.770552 -0.0618052 -0.618052 2.41516
4.60168 14.4453 1.44453 -0.245278 0.684592 -0.0457251 -0.457251 2.81294
4.60767 12.6785 1.26785 -0.403617 0.587835 -0.029634 -0.29634 3.16758
4.61365 10.7046 1.07046 -0.545218 0.481808 -0.0138979 -0.138979 3.47331
4.61963 8.55463 0.855463 -0.669273 0.368182 0.00113585 0.0113585 3.72513
4.62562 6.26268 0.626268 -0.775401 0.24875 0.0151451 0.151451 3.91886
4.6316 3.86516 0.386516 -0.863629 0.125395 0.0278398 0.278398 4.05129
4.63759 1.40029 0.140029 -0.934367 6.2e-05 0.0389678 0.389678 4.12013
4.64357 -1.09251 -0.109251 -0.988371 -0.125272 0.0483197 0.483197 4.12416
4.64955 -3.57328 -0.357328 -1.0267 -0.24863 0.0557326 0.557326 4.06315
4.65554 -6.00215 -0.600215 -1.05067 -0.368067 0.0610934 0.610934 3.93795
4.66152 -8.34004 -0.834004 -1.0618 -0.481699 0.0643403 0.643403 3.75043
4.66751 -10.5492 -1.05492 -1.06176 -0.587735 0.0654635 0.654635 3.50345
4.67349 -12.594 -1.2594 -1.05232 -0.684502 0.0645048 0.645048 3.20085
4.67947 -14.4414 -1.44414 -1.03527 -0.770473 0.0615561 0.615561 2.84736
4.68546 -16.0613 -1.60613 -1.01241 -0.844294 0.0567566 0.567566 2.44854
4.69144 -17.4275 -1.74275 -0.98544 -0.9048 0.0502889 0.502889 2.01068
4.69743 -18.5178 -1.85178 -0.955953 -0.951037 0.0423751 0.423751 1.54069
4.70341 -19.3144 -1.93144 -0.925375 -0.982275 0.0332703 0.332703 1.04603
4.70939 -19.8042 -1.98042 -0.894928 -0.998023 0.0232577 0.232577 0.534558
4.71538 -19.9792 -1.99792 -0.865601 -0.998031 0.0126406 0.126406 0.0143899
4.72136 -19.8364 -1.98364 -0.838121 -0.982299 0.00173617 0.0173617 -0.506199
4.72734 -19.3778 -1.93778 -0.812942 -0.951076 -0.00913245 -0.0913245 -1.01892
4.73333 -18.6109 -1.86109 -0.790235 -0.904854 -0.0196436 -0.196436 -1.51563
4.73931 -17.5478 -1.75478 -0.76989 -0.844362 -0.0294849 -0.294849 -1.9884
4.7453 -16.2056 -1.62056 -0.751524 -0.770554 -0.0383599 -0.383599 -2.42973
4.75128 -14.6059 -1.46059 -0.734498 -0.684593 -0.0459961 -0.459961 -2.83259
4.75726 -12.7744 -1.27744 -0.717946 -0.587837 -0.0521504 -0.521504 -3.19058
4.76325 -10.7406 -1.07406 -0.700801 -0.481809 -0.0566156 -0.566156 -3.49804
4.76923 -8.53731 -0.853731 -0.681839 -0.368184 -0.0592254 -0.592254 -3.7501
4.77522 -6.19997 -0.619997 -0.65972 -0.248752 -0.0598581 -0.598581 -3.94279
4.7812 -3.76623 -0.376623 -0.633037 -0.125397 -0.0584404 -0.584404 -4.0731
4.78718 -1.27525 -0.127525 -0.600365 -6.4e-05 -0.0549494 -0.549494 -4.13901
4.79317 1.23292 0.123292 -0.560315 0.12527 -0.0494132 -0.494132 -4.13957
4.79915 3.71799 0.371799 -0.511587 0.248628 -0.0419118 -0.419118 -4.07484
4.80514 6.14008 0.614008 -0.453019 0.368065 -0.0325748 -0.325748 -3.94594
4.81112 8.46041 0.846041 -0.383641 0.481697 -0.02158 -0.2158 -3.75504
4.8171 10.6419 1.06419 -0.302718 0.587733 -0.00914964 -0.0914964 -3.50528
4.82309 12.6497 1.26497 -0.209788 0.6845 0.00445394 0.0445394 -3.20074
4.82907 14.452 1.4452 -0.104704 0.770472 0.0189336 0.189336 -2.84638
4.83506 16.0203 1.60203 0.0123441 0.844293 0.0339634 0.339634 -2.44796
4.84104 17.3298 1.73298 0.140807 0.9048 0.0491955 0.491955 -2.01191
4.84702 18.3601 1.83601 0.279764 0.951037 0.0642675 0.642675 -1.54526
4.85301 19.0955 1.90955 0.427924 0.982275 0.0788104 0.788104 -1.05553
4.85899 19.5248 1.95248 0.583629 0.998023 0.0924561 0.924561 -0.550572
4.86498 19.642 1.9642 0.74487 0.998031 0.104846 1.04846 -0.0384668
4.87096 19.4461 1.94461 0.909316 0.982299 0.115639 1.15639 0.47261
4.87694 18.9413 1.89413 1.07435 0.951077 0.12452 1.2452 0.974525
4.88293 18.1366 1.81366 1.2371 0.904855 0.131205 1.31205 1.45932
4.88891 17.0459 1.70459 1.39452 0.844363 0.135449 1.35449 1.91933
4.8949 15.6878 1.56878 1.54339 0.770555 0.137055 1.37055 2.34732
4.90088 14.085 1.4085 1.68047 0.684595 0.135874 1.35874 2.7366
4.90686 12.2643 1.22643 1.80246 0.587838 0.131815 1.31815 3.08112
4.91285 10.2556 1.02556 1.90617 0.481811 0.124842 1.24842 3.37556
4.91883 8.09218 0.809218 1.98853 0.368186 0.11498 1.1498 3.61546
4.92482 5.80929 0.580929 2.04667 0.248754 0.102318 1.02318 3.79722
4.9308 3.4442 0.34442 2.07802 0.125399 0.0870022 0.870022 3.91821
4.93678 1.03528 0.103528 2.08037 6.6e-05 0.0692396 0.692396 3.97678
4.94277 -1.37854 -0.137854 2.0519 -0.125268 0.0492933 0.492933 3.97229
4.94875 -3.75843 -0.375843 1.99128 -0.248626 0.0274787 0.274787 3.90513
4.95474 -6.06628 -0.606628 1.8977 -0.368063 0.00415819 0.0415819 3.77667
4.96072 -8.26535 -0.826535 1.7709 -0.481696 -0.0202649 -0.202649 3.58928
4.9667 -10.3208 -1.03208 1.61124 -0.587732 -0.0453534 -0.453534 3.34627
4.97269 -12.2004 -1.22004 1.41968 -0.684499 -0.0706443 -0.706443 3.0518
4.97867 -13.8748 -1.38748 1.19781 -0.770471 -0.0956575 -0.956575 2.71087
4.98466 -15.3183 -1.53183 0.947836 -0.844292 -0.119904 -1.19904 2.32917
4.99064 -16.509 -1.6509 0.672571 -0.904799 -0.142898 -1.42898 1.91303
4.99662 -17.4291 -1.74291 0.375409 -0.951036 -0.164161 -1.64161 1.46929
5.00261 -18.0655 -1.80655 0.0602783 -0.982275 -0.183239 -1.83239 1.0052
5.00859 -18.4097 -1.84097 -0.268406 -0.998022 -0.199704 -1.99704 0.528283
5.01458 -18.4581 -1.84581 -0.605809 -0.998031 -0.213168 -2.13168 0.0462361
5.02056 -18.2117 -1.82117 -0.946746 -0.9823 -0.223291 -2.23291 -0.433222
5.02654 -17.6765 -1.76765 -1.28577 -0.951077 -0.229783 -2.29783 -0.902461
5.03253 -16.8631 -1.68631 -1.61726 -0.904856 -0.232421 -2.32421 -1.35407
5.03851 -15.7864 -1.57864 -1.9355 -0.844364 -0.231043 -2.31043 -1.78096
5.0445 -14.4657 -1.44657 -2.23482 -0.770556 -0.225561 -2.25561 -2.17651
5.05048 -12.9241 -1.29241 -2.50967 -0.684596 -0.21596 -2.1596 -2.53463
5.05646 -11.1879 -1.11879 -2.75471 -0.58784 -0.202302 -2.02302 -2.84989
5.06245 -9.28662 -0.928662 -2.96496 -0.481813 -0.184722 -1.84722 -3.11759
5.06843 -7.25219 -0.725219 -3.13584 -0.368188 -0.163434 -1.63434 -3.33384
5.07442 -5.11843 -0.511843 -3.26333 -0.248756 -0.138722 -1.38722 -3.49559
5.0804 -2.92053 -0.292053 -3.34399 -0.125401 -0.11094 -1.1094 -3.60069
5.08638 -0.694456 -0.0694456 -3.37511 -6.8e-05 -0.0805049 -0.805049 -3.64796
5.09237 1.52365 0.152365 -3.3547 0.125266 -0.0478911 -0.478911 -3.63712
5.09835 3.69807 0.369807 -3.28161 0.248624 -0.0136222 -0.136222 -3.56884
5.10434 5.7941 0.57941 -3.15554 0.368061 0.0217377 0.217377 -3.44473
5.11032 7.77859 0.777859 -2.97708 0.481694 0.0575931 0.575931 -3.26727
5.1163 9.6205 0.96205 -2.74771 0.58773 0.093328 0.93328 -3.03978
5.12229 11.2914 1.12914 -2.46982 0.684497 0.128316 1.28316 -2.76636
5.12827 12.7658 1.27658 -2.14666 0.77047 0.161933 1.61933 -2.45181
5.13426 14.0218 1.40218 -1.78233 0.844291 0.193565 1.93565 -2.10156
5.14024 15.0411 1.50411 -1.38172 0.904798 0.222625 2.22625 -1.72156
5.14622 15.8097 1.58097 -0.950433 0.951035 0.248558 2.48558 -1.31819
5.15221 16.3174 1.63174 -0.494734 0.982274 0.270856 2.70856 -0.898128
5.15819 16.5587 1.65587 -0.0214253 0.998022 0.289066 2.89066 -0.468273
5.16418 16.5323 1.65323 0.462246 0.998031 0.302797 3.02797 -0.0356083
5.17016 16.2416 1.62416 0.9487 0.9823 0.311732 3.11732 0.392911
5.17614 15.6938 1.56938 1.43015 0.951078 0.315632 3.15632 0.810466
5.18213 14.9007 1.49007 1.89874 0.904857 0.314342 3.14342 1.21049
5.18811 13.8776 1.38776 2.34665 0.844365 0.307795 3.07795 1.58676
5.1941 12.6437 1.26437 2.76627 0.770558 0.296015 2.96015 1.93353
5.20008 11.2212 1.12212 3.1503 0.684598 0.279116 2.79116 2.24556
5.20606 9.63537 0.963537 3.49189 0.587842 0.257303 2.57303 2.51826
5.21205 7.91374 0.791374 3.78479 0.481815 0.230869 2.30869 2.74772
5.21803 6.08577 0.608577 4.02343 0.368189 0.200191 2.00191 2.93076
5.22402 4.18236 0.418236 4.20302 0.248758 0.165725 1.65725 3.06502
5.23 2.23527 0.223527 4.31969 0.125403 0.127998 1.27998 3.14893
5.23598 0.276623 0.0276623 4.37054 7e-05 0.0875987 0.875987 3.18177
5.24197 -1.66165 -0.166165 4.3537 -0.125264 0.0451711 0.451711 3.16366
5.24795 -3.54833 -0.354833 4.2684 -0.248622 0.00140138 0.0140138 3.09554
5.25394 -5.35343 -0.535343 4.11498 -0.368059 -0.0429929 -0.429929 2.97915
5.25992 -7.04865 -0.704865 3.89489 -0.481692 -0.0872747 -0.872747 2.81699
5.2659 -8.60787 -0.860787 3.61073 -0.587728 -0.130701 -1.30701 2.61228
5.27189 -10.0075 -1.00075 3.26616 -0.684496 -0.172533 -1.72533 2.36889
5.27787 -11.2269 -1.12269 2.86591 -0.770468 -0.212054 -2.12054 2.09125
5.28386 -12.2486 -1.22486 2.41567 -0.84429 -0.248576 -2.48576 1.78431
5.28984 -13.0588 -1.30588 1.92203 -0.904797 -0.281456 -2.81456 1.45341
5.29582 -13.647 -1.3647 1.39237 -0.951035 -0.310107 -3.10107 1.10423
5.30181 -14.0069 -1.40069 0.834769 -0.982274 -0.334008 -3.34008 0.742657
5.30779 -14.1357 -1.41357 0.257843 -0.998022 -0.352711 -3.52711 0.374692
5.31378 -14.0348 -1.40348 -0.329368 -0.998031 -0.365854 -3.65854 0.00636294
5.31976 -13.7089 -1.37089 -0.917555 -0.982301 -0.373166 -3.73166 -0.356386
5.32574 -13.1668 -1.31668 -1.49729 -0.951079 -0.374472 -3.74472 -0.707786
5.33173 -12.4205 -1.24205 -2.0592 -0.904857 -0.369695 -3.69695 -1.04234
5.33771 -11.4853 -1.14853 -2.59407 -0.844366 -0.358863 -3.58863 -1.35491
5.34369 -10.3793 -1.03793 -3.09309 -0.770559 -0.342105 -3.42105 -1.64079
5.34968 -9.12312 -0.912312 -3.54791 -0.684599 -0.319649 -3.19649 -1.89578
5.35566 -7.73977 -0.773977 -3.95084 -0.587843 -0.291824 -2.91824 -2.11626
5.36165 -6.25384 -0.625384 -4.29498 -0.481817 -0.259049 -2.59049 -2.29923
5.36763 -4.69129 -0.469129 -4.57432 -0.368191 -0.221829 -2.21829 -2.44234
5.37361 -3.07895 -0.307895 -4.78387 -0.248759 -0.18075 -1.8075 -2.54393
5.3796 -1.44406 -0.144406 -4.91974 -0.125405 -0.136462 -1.36462 -2.60307
5.38558 0.186196 0.0186196 -4.9792 -7.2e-05 -0.0896762 -0.896762 -2.61952
5.39157 1.78514 0.178514 -4.96078 0.125262 -0.0411479 -0.411479 -2.59374
5.39755 3.32705 0.332705 -4.86423 0.24862 0.00833351 0.0833351 -2.5269
5.40353 4.78757 0.478757 -4.69062 0.368057 0.057959 0.57959 -2.4208
5.40952 6.14408 0.614408 -4.44226 0.48169 0.106913 1.06913 -2.27787
5.4155 7.37608 0.737608 -4.12269 0.587727 0.154387 1.54387 -2.1011
5.42149 8.46549 0.846549 -3.73665 0.684494 0.199595 1.99595 -1.89397
5.42747 9.39689 0.939689 -3.28999 0.770467 0.241784 2.41784 -1.66042
5.43345 10.1578 1.01578 -2.78957 0.844289 0.280249 2.80249 -1.40474
5.43944 10.7387 1.07387 -2.24317 0.904796 0.314345 3.14345 -1.13152
5.44542 11.1334 1.11334 -1.65935 0.951034 0.343498 3.43498 -0.845539
5.45141 11.3389 1.13389 -1.04733 0.982274 0.367213 3.67213 -0.551713
5.45739 11.3551 1.13551 -0.416807 0.998022 0.385086 3.85086 -0.254989
5.46337 11.1856 1.11856 0.222157 0.998031 0.396809 3.96809 0.0397306
5.46936 10.8366 1.08366 0.859346 0.982301 0.402174 4.02174 0.327671
5.47534 10.3175 1.03175 1.48453 0.951079 0.40108 4.0108 0.60426
5.48133 9.64004 0.964004 2.08766 0.904858 0.393534 3.93534 0.865205
5.48731 8.81876 0.881876 2.659 0.844367 0.379647 3.79647 1.10655
5.49329 7.87012 0.787012 3.18933 0.77056 0.359639 3.59639 1.32476
5.49928 6.81246 0.681246 3.67007 0.684601 0.333831 3.33831 1.51673
5.50526 5.6656 0.56656 4.09343 0.587845 0.302639 3.02639 1.67989
5.51125 4.45048 0.445048 4.45255 0.481818 0.266571 2.66571 1.81215
5.51723 3.18877 0.318877 4.74162 0.368193 0.226213 2.26213 1.91204
5.52321 1.90248 0.190248 4.95596 0.248761 0.182227 1.82227 1.9786
5.5292 0.613636 0.0613636 5.09211 0.125407 0.135329 1.35329 2.0115
5.53518 -0.656185 -0.0656185 5.14788 7.4e-05 0.086288 0.86288 2.01095
5.54117 -1.88615 -0.188615 5.1224 -0.12526 0.0359052 0.359052 1.97771
5.54715 -3.05652 -0.305652 5.01613 -0.248618 -0.014996 -0.14996 1.91308
5.55313 -4.14901 -0.414901 4.83084 -0.368056 -0.0655847 -0.655847 1.81887
5.55912 -5.14701 -0.514701 4.56961 -0.481689 -0.115037 -1.15037 1.69732
5.5651 -6.03588 -0.603588 4.23673 -0.587725 -0.162548 -1.62548 1.55111
5.57109 -6.80316 -0.680316 3.83769 -0.684493 -0.207348 -2.07348 1.38324
5.57707 -7.43872 -0.743872 3.37903 -0.770466 -0.248713 -2.48713 1.19702
5.58305 -7.93489 -0.793489 2.86827 -0.844288 -0.28598 -2.8598 0.996013
5.58904 -8.28657 -0.828657 2.31374 -0.904795 -0.318553 -3.18553 0.783918
5.59502 -8.49122 -0.849122 1.72451 -0.951033 -0.345916 -3.45916 0.564548
5.60101 -8.54889 -0.854889 1.11016 -0.982273 -0.367644 -3.67644 0.341749
5.60699 -8.46213 -0.846213 0.480661 -0.998022 -0.383403 -3.83403 0.11933
5.61297 -8.23593 -0.823593 -0.153783 -0.998031 -0.392961 -3.92961 -0.0989973
5.61896 -7.87754 -0.787754 -0.782938 -0.982301 -0.396191 -3.96191 -0.309681
5.62494 -7.39633 -0.739633 -1.39669 -0.95108 -0.393068 -3.93068 -0.509387
5.63093 -6.80356 -0.680356 -1.98521 -0.904859 -0.383676 -3.83676 -0.69505
5.63691 -6.11216 -0.611216 -2.53915 -0.844368 -0.3682 -3.682 -0.863923
5.64289 -5.33643 -0.533643 -3.04973 -0.770561 -0.346926 -3.46926 -1.01361
5.64888 -4.49183 -0.449183 -3.50897 -0.684602 -0.320233 -3.20233 -1.14212
5.65486 -3.59459 -0.359459 -3.90974 -0.587846 -0.28859 -2.8859 -1.24785
